============================================================
  MOTO RIDER — FULL CONTOUR
  734 points  (dx = distance from midline, dy = head-units from crown)
============================================================

  idx         dx         dy
  stroke[ 42] ( 20 pts): (+1.0863,4.3604), (+1.0724,4.3538), (+1.0612,4.3564), (+1.0524,4.3664), (+1.0489,4.3793), (+1.0483,4.3917), (+1.0445,4.4040), (+1.0418,4.4163), (+1.0421,4.4287), (+1.0483,4.4413), (+1.0609,4.4478), (+1.0732,4.4516), (+1.0853,4.4481), (+1.0941,4.4348), (+1.0970,4.4225), (+1.1000,4.4102), (+1.1032,4.3978), (+1.1067,4.3855), (+1.1082,4.3735), (+1.0992,4.3648)
  stroke[ 43] ( 60 pts): (+0.0235,4.3485), (+0.0273,4.3608), (+0.0305,4.3732), (+0.0311,4.3855), (+0.0344,4.3978), (+0.0397,4.4102), (+0.0423,4.4225), (+0.0452,4.4348), (+0.0491,4.4472), (+0.0496,4.4595), (+0.0535,4.4719), (+0.0555,4.4842), (+0.0576,4.4965), (+0.0614,4.5089), (+0.0620,4.5212), (+0.0658,4.5335), (+0.0678,4.5459), (+0.0699,4.5582), (+0.0737,4.5705), (+0.0740,4.5835), (+0.0740,4.5835), (+0.0737,4.5705), (+0.0699,4.5582), (+0.0678,4.5459), (+0.0658,4.5335), (+0.0620,4.5212), (+0.0614,4.5089), (+0.0576,4.4965), (+0.0555,4.4842), (+0.0535,4.4719), (+0.0496,4.4595), (+0.0491,4.4472), (+0.0458,4.4348), (+0.0402,4.4219), (+0.0332,4.4219), (+0.0303,4.4348), (+0.0308,4.4472), (+0.0311,4.4595), (+0.0350,4.4719), (+0.0376,4.4842), (+0.0370,4.4965), (+0.0364,4.5089), (+0.0391,4.5212), (+0.0429,4.5347), (+0.0432,4.5424), (+0.0429,4.5347), (+0.0391,4.5212), (+0.0364,4.5089), (+0.0370,4.4965), (+0.0376,4.4842), (+0.0350,4.4719), (+0.0311,4.4595), (+0.0308,4.4472), (+0.0308,4.4348), (+0.0305,4.4225), (+0.0270,4.4102), (+0.0282,4.3978), (+0.0314,4.3855), (+0.0305,4.3732), (+0.0269,4.3608)
  stroke[ 44] ( 35 pts): (+0.0740,4.3370), (+0.0864,4.3428), (+0.0987,4.3464), (+0.1110,4.3494), (+0.1234,4.3526), (+0.1357,4.3555), (+0.1480,4.3588), (+0.1604,4.3617), (+0.1727,4.3644), (+0.1850,4.3696), (+0.1974,4.3723), (+0.2097,4.3752), (+0.2221,4.3793), (+0.2344,4.3829), (+0.2467,4.3881), (+0.2591,4.3908), (+0.2726,4.3937), (+0.2802,4.3973), (+0.2726,4.3937), (+0.2591,4.3908), (+0.2467,4.3881), (+0.2344,4.3829), (+0.2221,4.3793), (+0.2097,4.3752), (+0.1974,4.3723), (+0.1850,4.3696), (+0.1727,4.3644), (+0.1604,4.3617), (+0.1480,4.3588), (+0.1357,4.3555), (+0.1234,4.3526), (+0.1110,4.3494), (+0.0987,4.3464), (+0.0864,4.3423), (+0.0740,4.3379)
  stroke[ 45] ( 14 pts): (+0.8697,4.2925), (+0.8574,4.2859), (+0.8439,4.2886), (+0.8362,4.2989), (+0.8439,4.3056), (+0.8574,4.3047), (+0.8697,4.3074), (+0.8820,4.3106), (+0.8944,4.3135), (+0.9079,4.3177), (+0.9155,4.3112), (+0.9079,4.3015), (+0.8944,4.2965), (+0.8820,4.2934)
  stroke[ 46] ( 29 pts): (+1.0740,4.2560), (+1.0724,4.2683), (+1.0735,4.2806), (+1.0768,4.2930), (+1.0818,4.3053), (+1.0912,4.3182), (+1.1041,4.3282), (+1.1164,4.3306), (+1.1288,4.3297), (+1.1411,4.3365), (+1.1534,4.3470), (+1.1658,4.3532), (+1.1781,4.3553), (+1.1904,4.3550), (+1.2034,4.3594), (+1.2034,4.3594), (+1.1904,4.3550), (+1.1781,4.3553), (+1.1658,4.3532), (+1.1534,4.3470), (+1.1411,4.3365), (+1.1288,4.3297), (+1.1164,4.3306), (+1.1041,4.3282), (+1.0912,4.3182), (+1.0818,4.3053), (+1.0768,4.2930), (+1.0735,4.2806), (+1.0728,4.2683)
  stroke[ 47] (  7 pts): (+1.1640,4.2560), (+1.1605,4.2683), (+1.1581,4.2806), (+1.1520,4.2936), (+1.1520,4.2936), (+1.1581,4.2806), (+1.1600,4.2683)
  stroke[ 48] ( 10 pts): (+0.2899,4.2370), (+0.2776,4.2414), (+0.2652,4.2463), (+0.2529,4.2498), (+0.2394,4.2539), (+0.2317,4.2572), (+0.2394,4.2539), (+0.2529,4.2498), (+0.2652,4.2463), (+0.2776,4.2414)
  stroke[ 49] ( 32 pts): (+0.4379,4.2128), (+0.4379,4.2251), (+0.4379,4.2375), (+0.4379,4.2498), (+0.4382,4.2621), (+0.4420,4.2745), (+0.4447,4.2868), (+0.4441,4.2992), (+0.4441,4.3115), (+0.4441,4.3238), (+0.4444,4.3362), (+0.4482,4.3485), (+0.4509,4.3608), (+0.4503,4.3732), (+0.4503,4.3855), (+0.4503,4.3990), (+0.4503,4.4067), (+0.4503,4.3990), (+0.4503,4.3855), (+0.4503,4.3732), (+0.4509,4.3608), (+0.4482,4.3485), (+0.4444,4.3362), (+0.4441,4.3238), (+0.4441,4.3115), (+0.4441,4.2992), (+0.4447,4.2868), (+0.4420,4.2745), (+0.4382,4.2621), (+0.4379,4.2498), (+0.4379,4.2375), (+0.4379,4.2251)
  stroke[ 50] ( 48 pts): (+0.3824,4.1994), (+0.3701,4.2031), (+0.3577,4.2107), (+0.3454,4.2169), (+0.3331,4.2216), (+0.3207,4.2251), (+0.3078,4.2298), (+0.3078,4.2298), (+0.3207,4.2251), (+0.3331,4.2216), (+0.3454,4.2169), (+0.3583,4.2107), (+0.3583,4.2028), (+0.3454,4.2002), (+0.3331,4.2046), (+0.3207,4.2066), (+0.3084,4.2087), (+0.2961,4.2125), (+0.2837,4.2131), (+0.2714,4.2169), (+0.2591,4.2198), (+0.2467,4.2231), (+0.2344,4.2260), (+0.2221,4.2287), (+0.2097,4.2339), (+0.1974,4.2366), (+0.1850,4.2395), (+0.1727,4.2436), (+0.1592,4.2478), (+0.1516,4.2510), (+0.1592,4.2478), (+0.1727,4.2436), (+0.1850,4.2395), (+0.1974,4.2366), (+0.2097,4.2339), (+0.2221,4.2287), (+0.2344,4.2260), (+0.2467,4.2231), (+0.2591,4.2198), (+0.2714,4.2169), (+0.2837,4.2131), (+0.2961,4.2125), (+0.3084,4.2087), (+0.3207,4.2066), (+0.3331,4.2046), (+0.3454,4.2008), (+0.3577,4.2005), (+0.3701,4.2005)
  stroke[ 51] ( 62 pts): (+1.1719,4.1961), (+1.1843,4.1996), (+1.1966,4.2025), (+1.2095,4.2063), (+1.2095,4.2063), (+1.1966,4.2025), (+1.1843,4.1996), (+1.1719,4.1964), (+1.1596,4.1937), (+1.1473,4.1943), (+1.1349,4.1937), (+1.1226,4.1961), (+1.1105,4.2060), (+1.1023,4.2190), (+1.0962,4.2313), (+1.0920,4.2436), (+1.0918,4.2560), (+1.0918,4.2683), (+1.0912,4.2806), (+1.0935,4.2930), (+1.1035,4.3056), (+1.1164,4.3118), (+1.1288,4.3118), (+1.1411,4.3153), (+1.1534,4.3238), (+1.1658,4.3323), (+1.1781,4.3365), (+1.1910,4.3344), (+1.2013,4.3244), (+1.2078,4.3115), (+1.2136,4.2992), (+1.2157,4.2868), (+1.2151,4.2745), (+1.2151,4.2616), (+1.2151,4.2616), (+1.2151,4.2745), (+1.2157,4.2868), (+1.2136,4.2992), (+1.2078,4.3115), (+1.2007,4.3238), (+1.2034,4.3362), (+1.2034,4.3385), (+1.1904,4.3356), (+1.1781,4.3359), (+1.1658,4.3323), (+1.1534,4.3238), (+1.1411,4.3153), (+1.1288,4.3118), (+1.1164,4.3118), (+1.1035,4.3056), (+1.0935,4.2930), (+1.0912,4.2806), (+1.0918,4.2683), (+1.0918,4.2560), (+1.0920,4.2436), (+1.0962,4.2313), (+1.1023,4.2190), (+1.1105,4.2060), (+1.1226,4.1961), (+1.1349,4.1937), (+1.1473,4.1943), (+1.1596,4.1943)
  stroke[ 52] ( 11 pts): (+1.1098,4.1805), (+1.0997,4.1886), (+1.0912,4.2005), (+1.0850,4.2128), (+1.0815,4.2251), (+1.0788,4.2381), (+1.0788,4.2381), (+1.0815,4.2251), (+1.0850,4.2128), (+1.0912,4.2005), (+1.0992,4.1881)
  stroke[ 53] ( 10 pts): (+1.1843,4.1837), (+1.1966,4.1872), (+1.2101,4.1902), (+1.2178,4.1937), (+1.2101,4.1902), (+1.1966,4.1872), (+1.1843,4.1840), (+1.1708,4.1814), (+1.1631,4.1820), (+1.1702,4.1820)
  stroke[ 54] ( 16 pts): (+0.9561,4.1141), (+0.9561,4.1264), (+0.9566,4.1388), (+0.9546,4.1511), (+0.9487,4.1635), (+0.9422,4.1758), (+0.9320,4.1881), (+0.9179,4.2008), (+0.9102,4.2072), (+0.9179,4.2008), (+0.9320,4.1881), (+0.9422,4.1758), (+0.9487,4.1635), (+0.9546,4.1511), (+0.9566,4.1388), (+0.9565,4.1264)
  stroke[ 55] ( 10 pts): (+1.1335,4.0953), (+1.1415,4.1084), (+1.1534,4.1188), (+1.1658,4.1253), (+1.1793,4.1311), (+1.1869,4.1338), (+1.1793,4.1311), (+1.1658,4.1253), (+1.1534,4.1188), (+1.1411,4.1084)
  stroke[ 56] ( 19 pts): (+0.4256,4.0833), (+0.4256,4.0956), (+0.4256,4.1079), (+0.4256,4.1203), (+0.4259,4.1326), (+0.4297,4.1449), (+0.4324,4.1573), (+0.4318,4.1696), (+0.4318,4.1820), (+0.4318,4.1949), (+0.4318,4.1949), (+0.4318,4.1820), (+0.4318,4.1696), (+0.4324,4.1573), (+0.4297,4.1449), (+0.4259,4.1326), (+0.4256,4.1203), (+0.4256,4.1079), (+0.4256,4.0956)
  stroke[ 57] ( 45 pts): (+0.9390,4.0379), (+0.9234,4.0366), (+0.9205,4.0457), (+0.9305,4.0586), (+0.9399,4.0721), (+0.9431,4.0797), (+0.9399,4.0721), (+0.9311,4.0583), (+0.9190,4.0518), (+0.9070,4.0583), (+0.8988,4.0709), (+0.8932,4.0833), (+0.8870,4.0956), (+0.8803,4.1079), (+0.8759,4.1203), (+0.8723,4.1326), (+0.8671,4.1449), (+0.8638,4.1573), (+0.8632,4.1696), (+0.8588,4.1820), (+0.8585,4.1949), (+0.8691,4.2049), (+0.8832,4.2072), (+0.8908,4.2066), (+0.8832,4.2060), (+0.8691,4.2090), (+0.8691,4.2160), (+0.8820,4.2216), (+0.8944,4.2248), (+0.9067,4.2254), (+0.9190,4.2193), (+0.9314,4.2066), (+0.9437,4.1943), (+0.9558,4.1820), (+0.9640,4.1696), (+0.9702,4.1573), (+0.9743,4.1449), (+0.9743,4.1326), (+0.9704,4.1203), (+0.9675,4.1079), (+0.9649,4.0956), (+0.9596,4.0833), (+0.9561,4.0709), (+0.9512,4.0586), (+0.9447,4.0463)
  stroke[ 58] (  8 pts): (+0.4194,4.0216), (+0.4194,4.0339), (+0.4194,4.0463), (+0.4194,4.0598), (+0.4194,4.0674), (+0.4194,4.0598), (+0.4194,4.0463), (+0.4194,4.0339)
  stroke[ 59] (  6 pts): (+1.1896,4.0223), (+1.2037,4.0282), (+1.2034,4.0275), (+1.1904,4.0236), (+1.1775,4.0210), (+1.1781,4.0211)
  stroke[ 60] ( 11 pts): (+1.1596,4.0164), (+1.1473,4.0141), (+1.1343,4.0172), (+1.1244,4.0272), (+1.1220,4.0401), (+1.1226,4.0530), (+1.1226,4.0530), (+1.1220,4.0401), (+1.1244,4.0272), (+1.1343,4.0172), (+1.1468,4.0145)
  stroke[ 61] ( 45 pts): (+1.1705,4.0046), (+1.1860,4.0088), (+1.1972,4.0093), (+1.1972,4.0093), (+1.1843,4.0090), (+1.1719,4.0051), (+1.1596,4.0025), (+1.1473,4.0031), (+1.1349,4.0025), (+1.1220,4.0048), (+1.1120,4.0148), (+1.1097,4.0278), (+1.1103,4.0401), (+1.1103,4.0524), (+1.1105,4.0648), (+1.1144,4.0771), (+1.1173,4.0894), (+1.1208,4.1018), (+1.1270,4.1147), (+1.1352,4.1244), (+1.1473,4.1326), (+1.1596,4.1411), (+1.1719,4.1441), (+1.1843,4.1470), (+1.1978,4.1517), (+1.2054,4.1532), (+1.1978,4.1517), (+1.1843,4.1470), (+1.1719,4.1441), (+1.1596,4.1411), (+1.1473,4.1326), (+1.1352,4.1244), (+1.1270,4.1147), (+1.1208,4.1018), (+1.1173,4.0894), (+1.1144,4.0771), (+1.1105,4.0648), (+1.1103,4.0524), (+1.1103,4.0401), (+1.1097,4.0278), (+1.1120,4.0148), (+1.1220,4.0048), (+1.1349,4.0025), (+1.1473,4.0031), (+1.1596,4.0031)
  stroke[ 62] (  9 pts): (+0.4133,3.9537), (+0.4133,3.9661), (+0.4133,3.9784), (+0.4133,3.9907), (+0.4133,4.0037), (+0.4133,4.0037), (+0.4133,3.9907), (+0.4133,3.9784), (+0.4133,3.9661)
  stroke[ 63] ( 17 pts): (+1.0301,3.9338), (+1.0177,3.9295), (+1.0054,3.9285), (+0.9931,3.9311), (+0.9807,3.9352), (+0.9678,3.9391), (+0.9575,3.9479), (+0.9508,3.9599), (+0.9511,3.9725), (+0.9616,3.9787), (+0.9746,3.9781), (+0.9869,3.9743), (+0.9992,3.9717), (+1.0116,3.9728), (+1.0242,3.9705), (+1.0304,3.9605), (+1.0310,3.9480)
  stroke[ 64] ( 30 pts): (+1.0675,3.9269), (+1.0543,3.9255), (+1.0483,3.9346), (+1.0486,3.9476), (+1.0486,3.9599), (+1.0486,3.9734), (+1.0486,3.9811), (+1.0486,3.9734), (+1.0486,3.9599), (+1.0492,3.9476), (+1.0468,3.9344), (+1.0365,3.9305), (+1.0298,3.9408), (+1.0307,3.9537), (+1.0280,3.9661), (+1.0242,3.9784), (+1.0239,3.9907), (+1.0236,4.0043), (+1.0304,4.0113), (+1.0298,4.0160), (+1.0254,4.0286), (+1.0357,4.0327), (+1.0492,4.0263), (+1.0586,4.0160), (+1.0636,4.0031), (+1.0668,3.9907), (+1.0671,3.9784), (+1.0671,3.9661), (+1.0671,3.9537), (+1.0671,3.9414)
  stroke[ 65] ( 29 pts): (+1.1288,3.9004), (+1.1411,3.9031), (+1.1534,3.9047), (+1.1658,3.9085), (+1.1781,3.9114), (+1.1910,3.9153), (+1.1910,3.9153), (+1.1781,3.9114), (+1.1658,3.9085), (+1.1534,3.9047), (+1.1411,3.9041), (+1.1288,3.9003), (+1.1164,3.8976), (+1.1041,3.8982), (+1.0918,3.8982), (+1.0794,3.8982), (+1.0671,3.8982), (+1.0547,3.8982), (+1.0424,3.8982), (+1.0289,3.8982), (+1.0213,3.8982), (+1.0289,3.8982), (+1.0424,3.8982), (+1.0547,3.8982), (+1.0671,3.8982), (+1.0794,3.8982), (+1.0918,3.8982), (+1.1041,3.8982), (+1.1164,3.8982)
  stroke[ 66] (  8 pts): (+0.4071,3.8921), (+0.4071,3.9044), (+0.4071,3.9167), (+0.4071,3.9302), (+0.4071,3.9379), (+0.4071,3.9302), (+0.4071,3.9167), (+0.4071,3.9044)
  stroke[ 67] (  8 pts): (+0.4009,3.8304), (+0.4009,3.8427), (+0.4009,3.8551), (+0.4009,3.8686), (+0.4009,3.8762), (+0.4009,3.8686), (+0.4009,3.8551), (+0.4009,3.8427)
  stroke[ 68] (  8 pts): (+0.3948,3.7687), (+0.3948,3.7810), (+0.3948,3.7934), (+0.3948,3.8069), (+0.3948,3.8145), (+0.3948,3.8069), (+0.3948,3.7934), (+0.3948,3.7810)
  stroke[ 69] ( 10 pts): (+1.1843,3.7512), (+1.1966,3.7577), (+1.2089,3.7625), (+1.2225,3.7675), (+1.2301,3.7719), (+1.2225,3.7675), (+1.2089,3.7625), (+1.1966,3.7581), (+1.1831,3.7517), (+1.1763,3.7498)
  stroke[ 70] ( 20 pts): (+1.1329,3.7393), (+1.1499,3.7436), (+1.1561,3.7440), (+1.1484,3.7437), (+1.1349,3.7399), (+1.1226,3.7373), (+1.1103,3.7379), (+1.0979,3.7379), (+1.0856,3.7379), (+1.0732,3.7379), (+1.0609,3.7379), (+1.0474,3.7379), (+1.0398,3.7379), (+1.0474,3.7379), (+1.0609,3.7379), (+1.0732,3.7379), (+1.0856,3.7379), (+1.0979,3.7379), (+1.1103,3.7379), (+1.1226,3.7379)
  stroke[ 71] (  5 pts): (+0.5751,3.7008), (+0.5595,3.7008), (+0.5484,3.7008), (+0.5484,3.7008), (+0.5595,3.7008)
  stroke[ 72] ( 13 pts): (+0.6546,3.6696), (+0.6516,3.6828), (+0.6421,3.6888), (+0.6291,3.6888), (+0.6168,3.6926), (+0.6045,3.6953), (+0.5915,3.6947), (+0.5915,3.6947), (+0.6045,3.6953), (+0.6168,3.6926), (+0.6291,3.6888), (+0.6421,3.6888), (+0.6516,3.6823)
  stroke[ 73] ( 67 pts): (+0.6662,3.6556), (+0.6538,3.6528), (+0.6415,3.6556), (+0.6291,3.6583), (+0.6168,3.6571), (+0.6045,3.6597), (+0.5921,3.6635), (+0.5798,3.6633), (+0.5675,3.6659), (+0.5551,3.6697), (+0.5428,3.6700), (+0.5305,3.6703), (+0.5181,3.6735), (+0.5055,3.6785), (+0.4987,3.6879), (+0.5014,3.7011), (+0.5114,3.7073), (+0.5249,3.7070), (+0.5249,3.7070), (+0.5108,3.7067), (+0.5034,3.7129), (+0.5049,3.7255), (+0.5058,3.7390), (+0.5058,3.7467), (+0.5058,3.7390), (+0.5055,3.7255), (+0.5017,3.7132), (+0.4990,3.7008), (+0.4999,3.6879), (+0.4932,3.6776), (+0.4829,3.6815), (+0.4805,3.6947), (+0.4811,3.7070), (+0.4814,3.7194), (+0.4849,3.7317), (+0.4840,3.7440), (+0.4843,3.7569), (+0.4937,3.7675), (+0.5061,3.7669), (+0.5117,3.7687), (+0.5137,3.7807), (+0.5237,3.7890), (+0.5366,3.7951), (+0.5490,3.7995), (+0.5613,3.8031), (+0.5736,3.8083), (+0.5860,3.8116), (+0.5983,3.8122), (+0.6106,3.8160), (+0.6230,3.8186), (+0.6353,3.8180), (+0.6476,3.8180), (+0.6600,3.8180), (+0.6723,3.8186), (+0.6850,3.8163), (+0.6911,3.8063), (+0.6914,3.7934), (+0.6888,3.7810), (+0.6850,3.7687), (+0.6847,3.7564), (+0.6844,3.7440), (+0.6805,3.7317), (+0.6779,3.7194), (+0.6782,3.7070), (+0.6744,3.6947), (+0.6717,3.6823), (+0.6719,3.6700)
  stroke[ 74] ( 22 pts): (+0.3577,3.6192), (+0.3454,3.6149), (+0.3331,3.6145), (+0.3207,3.6139), (+0.3081,3.6163), (+0.3019,3.6262), (+0.3022,3.6392), (+0.3025,3.6515), (+0.3061,3.6650), (+0.3152,3.6727), (+0.3210,3.6650), (+0.3207,3.6515), (+0.3207,3.6386), (+0.3207,3.6386), (+0.3202,3.6515), (+0.3225,3.6641), (+0.3325,3.6703), (+0.3454,3.6706), (+0.3580,3.6682), (+0.3648,3.6583), (+0.3619,3.6453), (+0.3586,3.6330)
  stroke[ 75] (  6 pts): (+1.1226,3.5837), (+1.1226,3.5960), (+1.1226,3.6095), (+1.1226,3.6171), (+1.1226,3.6095), (+1.1226,3.5969)
  stroke[ 76] ( 15 pts): (+0.1850,3.5760), (+0.1727,3.5718), (+0.1604,3.5713), (+0.1480,3.5707), (+0.1354,3.5731), (+0.1292,3.5831), (+0.1295,3.5960), (+0.1292,3.6089), (+0.1354,3.6189), (+0.1480,3.6213), (+0.1604,3.6207), (+0.1733,3.6210), (+0.1833,3.6148), (+0.1856,3.6022), (+0.1855,3.5898)
  stroke[ 77] ( 10 pts): (+0.2107,3.5765), (+0.1961,3.5713), (+0.1868,3.5772), (+0.1845,3.5898), (+0.1845,3.6022), (+0.1868,3.6148), (+0.1974,3.6213), (+0.2080,3.6148), (+0.2103,3.6022), (+0.2102,3.5898)
  stroke[ 78] ( 88 pts): (+0.6847,3.5768), (+0.6723,3.5709), (+0.6600,3.5716), (+0.6476,3.5754), (+0.6353,3.5781), (+0.6230,3.5778), (+0.6106,3.5816), (+0.5983,3.5842), (+0.5860,3.5839), (+0.5736,3.5878), (+0.5613,3.5904), (+0.5490,3.5892), (+0.5366,3.5919), (+0.5243,3.5957), (+0.5120,3.5960), (+0.4996,3.5954), (+0.4873,3.5980), (+0.4749,3.6019), (+0.4626,3.6022), (+0.4503,3.6022), (+0.4379,3.6025), (+0.4256,3.6057), (+0.4130,3.6107), (+0.4071,3.6201), (+0.4106,3.6330), (+0.4153,3.6453), (+0.4212,3.6577), (+0.4256,3.6700), (+0.4300,3.6823), (+0.4362,3.6947), (+0.4441,3.7070), (+0.4523,3.7194), (+0.4620,3.7323), (+0.4755,3.7426), (+0.4852,3.7387), (+0.4838,3.7255), (+0.4805,3.7132), (+0.4811,3.7008), (+0.4808,3.6879), (+0.4870,3.6779), (+0.4996,3.6756), (+0.5120,3.6759), (+0.5243,3.6721), (+0.5366,3.6694), (+0.5490,3.6706), (+0.5613,3.6680), (+0.5736,3.6641), (+0.5860,3.6644), (+0.5983,3.6618), (+0.6106,3.6580), (+0.6230,3.6577), (+0.6353,3.6574), (+0.6476,3.6530), (+0.6606,3.6527), (+0.6706,3.6633), (+0.6729,3.6762), (+0.6726,3.6885), (+0.6764,3.7008), (+0.6791,3.7132), (+0.6788,3.7255), (+0.6826,3.7379), (+0.6852,3.7502), (+0.6841,3.7625), (+0.6867,3.7749), (+0.6905,3.7872), (+0.6902,3.7995), (+0.6926,3.8122), (+0.7026,3.8183), (+0.7161,3.8183), (+0.7267,3.8122), (+0.7264,3.7995), (+0.7220,3.7872), (+0.7223,3.7749), (+0.7196,3.7625), (+0.7158,3.7502), (+0.7161,3.7379), (+0.7134,3.7255), (+0.7096,3.7132), (+0.7099,3.7008), (+0.7073,3.6885), (+0.7035,3.6762), (+0.7029,3.6638), (+0.6990,3.6515), (+0.6970,3.6392), (+0.6949,3.6268), (+0.6911,3.6145), (+0.6905,3.6022), (+0.6869,3.5898)
  stroke[ 79] ( 13 pts): (+0.3084,3.5466), (+0.2961,3.5466), (+0.2837,3.5466), (+0.2714,3.5466), (+0.2591,3.5466), (+0.2467,3.5466), (+0.2338,3.5466), (+0.2338,3.5466), (+0.2467,3.5466), (+0.2591,3.5466), (+0.2714,3.5466), (+0.2837,3.5466), (+0.2961,3.5466)
  stroke[ 80] ( 87 pts): (+0.7032,3.5199), (+0.6908,3.5171), (+0.6785,3.5199), (+0.6662,3.5226), (+0.6538,3.5223), (+0.6415,3.5261), (+0.6291,3.5287), (+0.6168,3.5284), (+0.6045,3.5323), (+0.5921,3.5349), (+0.5798,3.5343), (+0.5675,3.5346), (+0.5551,3.5384), (+0.5428,3.5411), (+0.5305,3.5405), (+0.5181,3.5399), (+0.5058,3.5425), (+0.4934,3.5464), (+0.4811,3.5466), (+0.4688,3.5461), (+0.4561,3.5484), (+0.4503,3.5590), (+0.4444,3.5698), (+0.4318,3.5760), (+0.4194,3.5781), (+0.4071,3.5778), (+0.3948,3.5710), (+0.3824,3.5607), (+0.3701,3.5584), (+0.3577,3.5590), (+0.3454,3.5590), (+0.3331,3.5590), (+0.3207,3.5593), (+0.3084,3.5631), (+0.2961,3.5657), (+0.2837,3.5652), (+0.2714,3.5652), (+0.2591,3.5652), (+0.2467,3.5652), (+0.2344,3.5646), (+0.2215,3.5669), (+0.2115,3.5769), (+0.2091,3.5898), (+0.2091,3.6022), (+0.2115,3.6148), (+0.2215,3.6210), (+0.2344,3.6207), (+0.2467,3.6207), (+0.2591,3.6207), (+0.2714,3.6204), (+0.2837,3.6166), (+0.2961,3.6139), (+0.3084,3.6145), (+0.3207,3.6145), (+0.3331,3.6145), (+0.3454,3.6145), (+0.3577,3.6142), (+0.3701,3.6104), (+0.3824,3.6077), (+0.3948,3.6083), (+0.4071,3.6083), (+0.4194,3.6080), (+0.4318,3.6042), (+0.4441,3.6016), (+0.4564,3.6022), (+0.4688,3.6027), (+0.4811,3.6001), (+0.4934,3.5963), (+0.5058,3.5960), (+0.5181,3.5966), (+0.5305,3.5939), (+0.5428,3.5901), (+0.5551,3.5898), (+0.5675,3.5895), (+0.5798,3.5857), (+0.5921,3.5831), (+0.6045,3.5834), (+0.6168,3.5795), (+0.6291,3.5769), (+0.6415,3.5772), (+0.6538,3.5734), (+0.6662,3.5713), (+0.6785,3.5693), (+0.6908,3.5657), (+0.7035,3.5593), (+0.7102,3.5466), (+0.7080,3.5343)
  stroke[ 81] (  5 pts): (+0.5936,3.5158), (+0.5780,3.5158), (+0.5669,3.5158), (+0.5669,3.5158), (+0.5780,3.5158)
  stroke[ 82] (  5 pts): (+0.6368,3.5096), (+0.6212,3.5096), (+0.6101,3.5096), (+0.6101,3.5096), (+0.6212,3.5096)
  stroke[ 83] (  6 pts): (+0.1994,3.4839), (+0.1824,3.4788), (+0.1762,3.4847), (+0.1839,3.4985), (+0.1977,3.5061), (+0.2035,3.4991)
  stroke[ 84] (  7 pts): (+0.2961,3.4820), (+0.2851,3.4858), (+0.2829,3.4979), (+0.2896,3.5079), (+0.3034,3.5105), (+0.3110,3.5041), (+0.3040,3.4960)
  stroke[ 85] (  8 pts): (+0.1909,3.4788), (+0.2027,3.4911), (+0.2024,3.5041), (+0.1918,3.5146), (+0.1783,3.5146), (+0.1677,3.5041), (+0.1677,3.4905), (+0.1776,3.4810)
  stroke[ 86] (  7 pts): (+0.3166,3.4770), (+0.2996,3.4735), (+0.2934,3.4782), (+0.3008,3.4870), (+0.3110,3.4973), (+0.3181,3.4982), (+0.3218,3.4841)
  stroke[ 87] (  9 pts): (+0.3081,3.4726), (+0.3199,3.4850), (+0.3196,3.4979), (+0.3090,3.5079), (+0.2955,3.5105), (+0.2855,3.5038), (+0.2829,3.4911), (+0.2895,3.4792), (+0.3027,3.4712)
  stroke[ 88] ( 13 pts): (+0.4133,3.4665), (+0.4133,3.4788), (+0.4133,3.4911), (+0.4133,3.5035), (+0.4133,3.5158), (+0.4133,3.5281), (+0.4133,3.5411), (+0.4133,3.5411), (+0.4133,3.5281), (+0.4133,3.5158), (+0.4133,3.5035), (+0.4133,3.4911), (+0.4133,3.4788)
  stroke[ 89] ( 21 pts): (+0.2776,3.4418), (+0.2652,3.4418), (+0.2529,3.4418), (+0.2406,3.4418), (+0.2282,3.4418), (+0.2159,3.4418), (+0.2035,3.4418), (+0.1912,3.4418), (+0.1789,3.4418), (+0.1665,3.4418), (+0.1536,3.4418), (+0.1536,3.4418), (+0.1665,3.4418), (+0.1789,3.4418), (+0.1912,3.4418), (+0.2035,3.4418), (+0.2159,3.4418), (+0.2282,3.4418), (+0.2406,3.4418), (+0.2529,3.4418), (+0.2652,3.4418)
  stroke[ 90] ( 21 pts): (+0.4379,3.4295), (+0.4379,3.4418), (+0.4379,3.4541), (+0.4379,3.4665), (+0.4379,3.4788), (+0.4379,3.4911), (+0.4379,3.5035), (+0.4379,3.5158), (+0.4379,3.5281), (+0.4379,3.5405), (+0.4379,3.5534), (+0.4379,3.5534), (+0.4379,3.5405), (+0.4379,3.5281), (+0.4379,3.5158), (+0.4379,3.5035), (+0.4379,3.4911), (+0.4379,3.4788), (+0.4379,3.4665), (+0.4379,3.4541), (+0.4379,3.4418)
  stroke[ 91] (  7 pts): (+0.5120,3.4233), (+0.4996,3.4233), (+0.4873,3.4233), (+0.4744,3.4233), (+0.4744,3.4233), (+0.4873,3.4233), (+0.4996,3.4233)
