============================================================
  TACTICAL OPERATOR — FULL CONTOUR
  788 points  (dx = distance from midline, dy = head-units from crown)
============================================================

  idx         dx         dy
  450    +0.5014     6.9694
  451    +0.4954     6.9440
  452    +0.4889     6.9187
  453    +0.4824     6.8934
  454    +0.4759     6.8680
  455    +0.4697     6.8425
  456    +0.4638     6.8170
  457    +0.4579     6.7915
  458    +0.4517     6.7662
  459    +0.4451     6.7411
  460    +0.4376     6.7162
  461    +0.4290     6.6916
  462    +0.4192     6.6672
  463    +0.4087     6.6431
  464    +0.3983     6.6190
  465    +0.3886     6.5949
  466    +0.3804     6.5707
  467    +0.3744     6.5463
  468    +0.3706     6.5216
  469    +0.3688     6.4966
  470    +0.3681     6.4714
  471    +0.3675     6.4460
  472    +0.3659     6.4206
  473    +0.3623     6.3951
  474    +0.3562     6.3696
  475    +0.3473     6.3442
  476    +0.3362     6.3189
  477    +0.3240     6.2936
  478    +0.3116     6.2682
  479    +0.3003     6.2429
  480    +0.2907     6.2175
  481    +0.2834     6.1922
  482    +0.2785     6.1668
  483    +0.2761     6.1415
  484    +0.2761     6.1162
  485    +0.2780     6.0908
  486    +0.2814     6.0655
  487    +0.2856     6.0401
  488    +0.2901     6.0148
  489    +0.2946     5.9894
  490    +0.2986     5.9641
  491    +0.3018     5.9388
  492    +0.3040     5.9134
  493    +0.3049     5.8881
  494    +0.3047     5.8627
  495    +0.3035     5.8374
  496    +0.3014     5.8120
  497    +0.2987     5.7867
  498    +0.2958     5.7614
  499    +0.2931     5.7360
  500    +0.2907     5.7107
  501    +0.2885     5.6853
  502    +0.2863     5.6600
  503    +0.2840     5.6346
  504    +0.2814     5.6093
  505    +0.2783     5.5839
  506    +0.2748     5.5586
  507    +0.2705     5.5333
  508    +0.2655     5.5079
  509    +0.2595     5.4826
  510    +0.2526     5.4572
  511    +0.2448     5.4319
  512    +0.2363     5.4065
  513    +0.2275     5.3812
  514    +0.2187     5.3559
  515    +0.2104     5.3305
  516    +0.2030     5.3052
  517    +0.1971     5.2798
  518    +0.1928     5.2545
  519    +0.1901     5.2291
  520    +0.1887     5.2038
  521    +0.1883     5.1785
  522    +0.1881     5.1531
  523    +0.1876     5.1278
  524    +0.1860     5.1024
  525    +0.1829     5.0771
  526    +0.1779     5.0517
  527    +0.1712     5.0264
  528    +0.1634     5.0011
  529    +0.1548     4.9757
  530    +0.1460     4.9504
  531    +0.1373     4.9250
  532    +0.1289     4.8997
  533    +0.1211     4.8743
  534    +0.1138     4.8491
  535    +0.1074     4.8238
  536    +0.1019     4.7984
  537    +0.0973     4.7728
  538    +0.0934     4.7469
  539    +0.0896     4.7208
  540    +0.0854     4.6950
  541    +0.0803     4.6697
  542    +0.0736     4.6453
  543    +0.0653     4.6220
  544    +0.0551     4.6000
  545    +0.0436     4.5793
  546    +0.0313     4.5596
  547    +0.0193     4.5404
  548    +0.0082     4.5213
  549    -0.0013     4.5017
  550    -0.0087     4.4811
  551    -0.0137     4.4592
  552    -0.0166     4.4360
  553    -0.0177     4.4116
  554    -0.0172     4.3864
  555    -0.0153     4.3607
  556    -0.0122     4.3345
  557    -0.0080     4.3083
  558    -0.0033     4.2824
  559    +0.0017     4.2568
  560    +0.0062     4.2314
  561    +0.0097     4.2061
  562    +0.0116     4.1811
  563    +0.0116     4.1566
  564    +0.0101     4.1329
  565    +0.0074     4.1101
  566    +0.0047     4.0881
  567    +0.0029     4.0669
  568    +0.0025     4.0464
  569    +0.0044     4.0263
  570    +0.0085     4.0061
  571    +0.0142     3.9854
  572    +0.0209     3.9642
  573    +0.0275     3.9421
  574    +0.0331     3.9189
  575    +0.0372     3.8949
  576    +0.0397     3.8702
  577    +0.0407     3.8449
  578    +0.0403     3.8195
  579    +0.0393     3.7938
  580    +0.0387     3.7680
  581    +0.0387     3.7420
  582    +0.0393     3.7162
  583    +0.0403     3.6906
  584    +0.0408     3.6653
  585    +0.0401     3.6403
  586    +0.0377     3.6154
  587    +0.0333     3.5906
  588    +0.0269     3.5662
  589    +0.0189     3.5425
  590    +0.0105     3.5201
  591    +0.0033     3.4994
  592    -0.0014     3.4811
  593    -0.0019     3.4656
  594    +0.0030     3.4530
  595    +0.0136     3.4429
  596    +0.0292     3.4344
  597    +0.0487     3.4261
  598    +0.0701     3.4168
  599    +0.0908     3.4056
  600    +0.1083     3.3922
  601    +0.1205     3.3770
  602    +0.1256     3.3610
  603    +0.1229     3.3448
  604    +0.1128     3.3294
  605    +0.0967     3.3152
  606    +0.0763     3.3030
  607    +0.0542     3.2926
  608    +0.0332     3.2836
  609    +0.0158     3.2750
  610    +0.0039     3.2664
  611    -0.0010     3.2572
  612    +0.0016     3.2477
  613    +0.0114     3.2387
  614    +0.0275     3.2308
  615    +0.0486     3.2247
  616    +0.0733     3.2206
  617    +0.0997     3.2183
  618    +0.1267     3.2173
  619    +0.1538     3.2170
  620    +0.1808     3.2164
  621    +0.2077     3.2145
  622    +0.2350     3.2105
  623    +0.2625     3.2039
  624    +0.2898     3.1946
  625    +0.3161     3.1830
  626    +0.3402     3.1690
  627    +0.3606     3.1532
  628    +0.3755     3.1361
  629    +0.3840     3.1187
  630    +0.3853     3.1022
  631    +0.3791     3.0873
  632    +0.3662     3.0752
  633    +0.3475     3.0662
  634    +0.3245     3.0603
  635    +0.2987     3.0573
  636    +0.2716     3.0566
  637    +0.2441     3.0576
  638    +0.2168     3.0601
  639    +0.1898     3.0635
  640    +0.1628     3.0670
  641    +0.1358     3.0699
  642    +0.1086     3.0716
  643    +0.0818     3.0720
  644    +0.0564     3.0709
  645    +0.0341     3.0679
  646    +0.0166     3.0631
  647    +0.0053     3.0563
  648    +0.0009     3.0479
  649    +0.0036     3.0381
  650    +0.0126     3.0269
  651    +0.0263     3.0144
  652    +0.0426     3.0008
  653    +0.0593     2.9858
  654    +0.0742     2.9691
  655    +0.0859     2.9506
  656    +0.0936     2.9302
  657    +0.0977     2.9079
  658    +0.0990     2.8836
  659    +0.0986     2.8574
  660    +0.0974     2.8301
  661    +0.0955     2.8027
  662    +0.0930     2.7763
  663    +0.0893     2.7516
  664    +0.0838     2.7291
  665    +0.0758     2.7089
  666    +0.0653     2.6910
  667    +0.0525     2.6750
  668    +0.0381     2.6604
  669    +0.0236     2.6462
  670    +0.0104     2.6314
  671    -0.0006     2.6153
  672    -0.0088     2.5971
  673    -0.0139     2.5766
  674    -0.0165     2.5539
  675    -0.0169     2.5294
  676    -0.0161     2.5036
  677    -0.0147     2.4773
  678    -0.0134     2.4508
  679    -0.0127     2.4246
  680    -0.0124     2.3989
  681    -0.0125     2.3736
  682    -0.0126     2.3484
  683    -0.0127     2.3231
  684    -0.0127     2.2978
  685    -0.0127     2.2724
  686    -0.0127     2.2471
  687    -0.0127     2.2218
  688    -0.0127     2.1964
  689    -0.0127     2.1711
  690    -0.0127     2.1457
  691    -0.0127     2.1204
  692    -0.0127     2.0950
  693    -0.0127     2.0697
  694    -0.0127     2.0444
  695    -0.0127     2.0190
  696    -0.0127     1.9937
  697    -0.0127     1.9683
  698    -0.0127     1.9430
  699    -0.0127     1.9176
  700    -0.0127     1.8923
  701    -0.0126     1.8670
  702    -0.0125     1.8418
  703    -0.0124     1.8164
  704    -0.0127     1.7907
  705    -0.0136     1.7646
  706    -0.0148     1.7385
  707    -0.0160     1.7126
  708    -0.0165     1.6874
  709    -0.0153     1.6631
  710    -0.0117     1.6399
  711    -0.0054     1.6180
  712    +0.0030     1.5974
  713    +0.0125     1.5780
  714    +0.0216     1.5596
  715    +0.0288     1.5421
  716    +0.0335     1.5255
  717    +0.0350     1.5098
  718    +0.0336     1.4951
  719    +0.0301     1.4812
  720    +0.0262     1.4681
  721    +0.0234     1.4555
  722    +0.0233     1.4428
  723    +0.0271     1.4295
  724    +0.0351     1.4148
  725    +0.0467     1.3980
  726    +0.0607     1.3786
  727    +0.0750     1.3568
  728    +0.0872     1.3331
  729    +0.0954     1.3087
  730    +0.0982     1.2851
  731    +0.0953     1.2633
  732    +0.0869     1.2441
  733    +0.0742     1.2276
  734    +0.0588     1.2136
  735    +0.0421     1.2013
  736    +0.0258     1.1892
  737    +0.0112     1.1763
  738    -0.0009     1.1615
  739    -0.0096     1.1442
  740    -0.0148     1.1241
  741    -0.0169     1.1016
  742    -0.0169     1.0770
  743    -0.0159     1.0509
  744    -0.0151     1.0239
  745    -0.0150     0.9966
  746    -0.0157     0.9698
  747    -0.0164     0.9440
  748    -0.0162     0.9192
  749    -0.0139     0.8953
  750    -0.0088     0.8722
  751    -0.0007     0.8500
  752    +0.0097     0.8291
  753    +0.0211     0.8094
  754    +0.0320     0.7907
  755    +0.0408     0.7730
  756    +0.0461     0.7560
