============================================================
  BIKER GIRL — FULL EXTRACTED DATA
  639 contour, 179 strokes, 81 Y-levels
============================================================

── CONTOUR ──
  idx         dx         dy
  stroke[  0] ( 66 pts): (+0.7785,7.8331), (+0.7924,7.8487), (+0.8062,7.8613), (+0.8201,7.8711), (+0.8339,7.8754), (+0.8478,7.8794), (+0.8616,7.8853), (+0.8754,7.8883), (+0.8893,7.8916), (+0.9031,7.8959), (+0.9170,7.8962), (+0.9308,7.8962), (+0.9446,7.8962), (+0.9585,7.8962), (+0.9723,7.8962), (+0.9862,7.8962), (+1.0000,7.8962), (+1.0138,7.8962), (+1.0277,7.8962), (+1.0415,7.8962), (+1.0554,7.8962), (+1.0692,7.8962), (+1.0830,7.8959), (+1.0969,7.8916), (+1.1107,7.8886), (+1.1246,7.8899), (+1.1384,7.8870), (+1.1522,7.8827), (+1.1661,7.8830), (+1.1799,7.8800), (+1.1938,7.8764), (+1.2076,7.8731), (+1.2228,7.8679), (+1.2313,7.8662), (+1.2228,7.8679), (+1.2076,7.8731), (+1.1938,7.8764), (+1.1799,7.8800), (+1.1661,7.8830), (+1.1522,7.8827), (+1.1384,7.8870), (+1.1246,7.8899), (+1.1107,7.8886), (+1.0969,7.8916), (+1.0830,7.8959), (+1.0692,7.8962), (+1.0554,7.8962), (+1.0415,7.8962), (+1.0277,7.8962), (+1.0138,7.8962), (+1.0000,7.8962), (+0.9862,7.8962), (+0.9723,7.8962), (+0.9585,7.8962), (+0.9446,7.8962), (+0.9308,7.8962), (+0.9170,7.8962), (+0.9031,7.8959), (+0.8893,7.8916), (+0.8754,7.8883), (+0.8616,7.8853), (+0.8478,7.8794), (+0.8339,7.8754), (+0.8201,7.8711), (+0.8062,7.8613), (+0.7924,7.8482)
  stroke[  1] ( 13 pts): (+0.7023,7.7301), (+0.7163,7.7439), (+0.7252,7.7578), (+0.7318,7.7723), (+0.7318,7.7723), (+0.7252,7.7578), (+0.7159,7.7433), (+0.7018,7.7318), (+0.6906,7.7360), (+0.6879,7.7522), (+0.6886,7.7608), (+0.6879,7.7522), (+0.6911,7.7380)
  stroke[  2] (  9 pts): (+1.1176,7.7163), (+1.1038,7.7163), (+1.0900,7.7163), (+1.0761,7.7163), (+1.0616,7.7163), (+1.0616,7.7163), (+1.0761,7.7163), (+1.0900,7.7163), (+1.1038,7.7163)
  stroke[  3] ( 21 pts): (+0.8962,7.6874), (+0.9100,7.7039), (+0.9239,7.7136), (+0.9377,7.7192), (+0.9516,7.7229), (+0.9654,7.7232), (+0.9792,7.7232), (+0.9931,7.7232), (+1.0069,7.7232), (+1.0208,7.7232), (+1.0353,7.7232), (+1.0353,7.7232), (+1.0208,7.7232), (+1.0069,7.7232), (+0.9931,7.7232), (+0.9792,7.7232), (+0.9654,7.7232), (+0.9516,7.7229), (+0.9377,7.7192), (+0.9239,7.7136), (+0.9100,7.7029)
  stroke[  4] (  5 pts): (+1.0224,7.6471), (+1.0049,7.6471), (+0.9924,7.6471), (+0.9924,7.6471), (+1.0049,7.6471)
  stroke[  5] ( 27 pts): (+0.6263,7.6260), (+0.6401,7.6406), (+0.6540,7.6517), (+0.6678,7.6612), (+0.6817,7.6744), (+0.6955,7.6840), (+0.7100,7.6948), (+0.7209,7.7093), (+0.7301,7.7232), (+0.7390,7.7370), (+0.7459,7.7509), (+0.7509,7.7647), (+0.7548,7.7785), (+0.7604,7.7930), (+0.7604,7.7930), (+0.7548,7.7785), (+0.7509,7.7647), (+0.7459,7.7509), (+0.7390,7.7370), (+0.7301,7.7232), (+0.7209,7.7093), (+0.7100,7.6948), (+0.6955,7.6840), (+0.6817,7.6744), (+0.6678,7.6612), (+0.6540,7.6517), (+0.6401,7.6401)
  stroke[  6] (193 pts): (+0.6471,7.4533), (+0.6510,7.4671), (+0.6550,7.4810), (+0.6586,7.4948), (+0.6619,7.5087), (+0.6655,7.5225), (+0.6685,7.5363), (+0.6681,7.5502), (+0.6724,7.5640), (+0.6754,7.5779), (+0.6751,7.5917), (+0.6794,7.6055), (+0.6823,7.6194), (+0.6813,7.6339), (+0.6883,7.6448), (+0.7024,7.6556), (+0.7159,7.6639), (+0.7258,7.6553), (+0.7301,7.6401), (+0.7344,7.6263), (+0.7443,7.6118), (+0.7578,7.5999), (+0.7716,7.5996), (+0.7855,7.6082), (+0.7993,7.6101), (+0.8131,7.5993), (+0.8273,7.5848), (+0.8342,7.5703), (+0.8342,7.5703), (+0.8273,7.5848), (+0.8131,7.5993), (+0.7993,7.6101), (+0.7855,7.6082), (+0.7716,7.5996), (+0.7578,7.5999), (+0.7443,7.6118), (+0.7344,7.6263), (+0.7301,7.6401), (+0.7248,7.6540), (+0.7252,7.6685), (+0.7350,7.6678), (+0.7347,7.6672), (+0.7331,7.6817), (+0.7416,7.6955), (+0.7495,7.7093), (+0.7565,7.7232), (+0.7624,7.7370), (+0.7677,7.7509), (+0.7716,7.7647), (+0.7759,7.7785), (+0.7865,7.7930), (+0.7973,7.7930), (+0.8003,7.7785), (+0.8039,7.7647), (+0.8072,7.7509), (+0.8112,7.7370), (+0.8181,7.7232), (+0.8273,7.7093), (+0.8408,7.6955), (+0.8547,7.6817), (+0.8685,7.6681), (+0.8824,7.6583), (+0.8962,7.6540), (+0.9100,7.6500), (+0.9239,7.6441), (+0.9377,7.6401), (+0.9516,7.6355), (+0.9654,7.6326), (+0.9792,7.6329), (+0.9931,7.6286), (+1.0069,7.6256), (+1.0208,7.6263), (+1.0346,7.6263), (+1.0491,7.6263), (+1.0491,7.6263), (+1.0346,7.6263), (+1.0208,7.6263), (+1.0069,7.6256), (+0.9931,7.6286), (+0.9792,7.6329), (+0.9654,7.6326), (+0.9516,7.6355), (+0.9377,7.6401), (+0.9239,7.6441), (+0.9100,7.6500), (+0.8962,7.6540), (+0.8824,7.6583), (+0.8685,7.6681), (+0.8547,7.6817), (+0.8408,7.6955), (+0.8273,7.7093), (+0.8181,7.7232), (+0.8112,7.7370), (+0.8072,7.7509), (+0.8039,7.7647), (+0.8003,7.7785), (+0.7963,7.7924), (+0.7947,7.8062), (+0.8056,7.8201), (+0.8201,7.8336), (+0.8339,7.8428), (+0.8478,7.8497), (+0.8616,7.8547), (+0.8754,7.8593), (+0.8893,7.8623), (+0.9031,7.8619), (+0.9170,7.8662), (+0.9308,7.8692), (+0.9446,7.8685), (+0.9585,7.8685), (+0.9723,7.8685), (+0.9862,7.8685), (+1.0000,7.8685), (+1.0138,7.8685), (+1.0277,7.8685), (+1.0415,7.8692), (+1.0554,7.8662), (+1.0692,7.8619), (+1.0830,7.8616), (+1.0969,7.8616), (+1.1107,7.8613), (+1.1246,7.8570), (+1.1384,7.8540), (+1.1522,7.8543), (+1.1661,7.8501), (+1.1799,7.8478), (+1.1938,7.8454), (+1.2089,7.8402), (+1.2175,7.8385), (+1.2089,7.8402), (+1.1938,7.8454), (+1.1799,7.8478), (+1.1661,7.8501), (+1.1522,7.8543), (+1.1384,7.8540), (+1.1246,7.8570), (+1.1107,7.8613), (+1.0969,7.8616), (+1.0830,7.8616), (+1.0692,7.8619), (+1.0554,7.8662), (+1.0415,7.8692), (+1.0277,7.8685), (+1.0138,7.8685), (+1.0000,7.8685), (+0.9862,7.8685), (+0.9723,7.8685), (+0.9585,7.8685), (+0.9446,7.8685), (+0.9308,7.8692), (+0.9170,7.8662), (+0.9031,7.8619), (+0.8893,7.8623), (+0.8754,7.8593), (+0.8616,7.8547), (+0.8478,7.8497), (+0.8339,7.8428), (+0.8201,7.8336), (+0.8056,7.8201), (+0.7947,7.8062), (+0.7855,7.7924), (+0.7759,7.7785), (+0.7716,7.7647), (+0.7677,7.7509), (+0.7624,7.7370), (+0.7565,7.7232), (+0.7495,7.7093), (+0.7416,7.6955), (+0.7331,7.6810), (+0.7229,7.6701), (+0.7093,7.6599), (+0.6955,7.6494), (+0.6817,7.6398), (+0.6678,7.6266), (+0.6540,7.6171), (+0.6388,7.6059), (+0.6303,7.5980), (+0.6388,7.6059), (+0.6540,7.6171), (+0.6685,7.6273), (+0.6797,7.6270), (+0.6820,7.6125), (+0.6770,7.5986), (+0.6741,7.5848), (+0.6744,7.5709), (+0.6701,7.5571), (+0.6672,7.5433), (+0.6675,7.5294), (+0.6632,7.5156), (+0.6599,7.5017), (+0.6563,7.4879), (+0.6530,7.4740), (+0.6490,7.4602)
  stroke[  7] ( 28 pts): (+0.9723,7.4516), (+0.9585,7.4469), (+0.9446,7.4464), (+0.9308,7.4467), (+0.9170,7.4510), (+0.9031,7.4533), (+0.8893,7.4556), (+0.8754,7.4592), (+0.8616,7.4619), (+0.8471,7.4688), (+0.8352,7.4803), (+0.8349,7.4948), (+0.8425,7.5087), (+0.8540,7.5110), (+0.8685,7.5030), (+0.8824,7.4965), (+0.8962,7.4938), (+0.9100,7.4902), (+0.9239,7.4872), (+0.9377,7.4879), (+0.9516,7.4879), (+0.9654,7.4879), (+0.9792,7.4879), (+0.9937,7.4882), (+1.0056,7.4813), (+1.0056,7.4665), (+0.9946,7.4558), (+0.9781,7.4525)
  stroke[  8] (  9 pts): (+0.9862,7.4045), (+1.0000,7.4192), (+1.0138,7.4302), (+1.0290,7.4411), (+1.0376,7.4493), (+1.0290,7.4411), (+1.0138,7.4299), (+1.0000,7.4263), (+0.9862,7.4182)
  stroke[  9] (  5 pts): (+0.6766,7.3478), (+0.6713,7.3653), (+0.6662,7.3778), (+0.6662,7.3778), (+0.6718,7.3653)
  stroke[ 10] (  5 pts): (+0.7426,7.3202), (+0.7469,7.3376), (+0.7505,7.3501), (+0.7505,7.3501), (+0.7464,7.3376)
  stroke[ 11] ( 32 pts): (+0.9516,7.2994), (+0.9377,7.2946), (+0.9239,7.2941), (+0.9100,7.2941), (+0.8962,7.2941), (+0.8824,7.2944), (+0.8685,7.2987), (+0.8547,7.3017), (+0.8408,7.3004), (+0.8270,7.3033), (+0.8131,7.3080), (+0.7993,7.3119), (+0.7855,7.3172), (+0.7706,7.3234), (+0.7667,7.3350), (+0.7710,7.3495), (+0.7782,7.3637), (+0.7924,7.3712), (+0.8062,7.3686), (+0.8201,7.3613), (+0.8339,7.3564), (+0.8478,7.3518), (+0.8616,7.3485), (+0.8754,7.3449), (+0.8893,7.3419), (+0.9031,7.3426), (+0.9170,7.3426), (+0.9308,7.3426), (+0.9453,7.3429), (+0.9565,7.3360), (+0.9595,7.3228), (+0.9521,7.3071)
  stroke[ 12] (  6 pts): (+0.6817,7.2803), (+0.6817,7.2941), (+0.6817,7.3093), (+0.6817,7.3178), (+0.6817,7.3093), (+0.6817,7.2951)
  stroke[ 13] ( 35 pts): (+0.9446,7.2358), (+0.9308,7.2353), (+0.9170,7.2384), (+0.9031,7.2388), (+0.8893,7.2381), (+0.8754,7.2411), (+0.8616,7.2453), (+0.8478,7.2457), (+0.8339,7.2460), (+0.8201,7.2503), (+0.8062,7.2533), (+0.7924,7.2526), (+0.7785,7.2526), (+0.7640,7.2523), (+0.7522,7.2592), (+0.7525,7.2734), (+0.7575,7.2872), (+0.7575,7.3010), (+0.7644,7.3159), (+0.7785,7.3198), (+0.7924,7.3149), (+0.8062,7.3109), (+0.8201,7.3050), (+0.8339,7.3014), (+0.8478,7.3010), (+0.8616,7.3007), (+0.8754,7.2964), (+0.8893,7.2935), (+0.9031,7.2941), (+0.9170,7.2941), (+0.9308,7.2948), (+0.9446,7.2921), (+0.9473,7.2809), (+0.9440,7.2664), (+0.9441,7.2526)
  stroke[ 14] (  5 pts): (+0.7301,7.2233), (+0.7301,7.2407), (+0.7301,7.2533), (+0.7301,7.2533), (+0.7301,7.2407)
  stroke[ 15] (  6 pts): (+0.9585,7.2042), (+0.9585,7.2180), (+0.9585,7.2332), (+0.9585,7.2417), (+0.9585,7.2332), (+0.9585,7.2190)
  stroke[ 16] (  5 pts): (+0.6672,7.1801), (+0.6565,7.1844), (+0.6576,7.1986), (+0.6685,7.2071), (+0.6742,7.1992)
  stroke[ 17] ( 35 pts): (+0.9377,7.1743), (+0.9239,7.1745), (+0.9100,7.1794), (+0.8962,7.1824), (+0.8824,7.1857), (+0.8685,7.1900), (+0.8547,7.1903), (+0.8408,7.1897), (+0.8270,7.1926), (+0.8131,7.1969), (+0.7993,7.1972), (+0.7855,7.1969), (+0.7716,7.1926), (+0.7571,7.1893), (+0.7459,7.1969), (+0.7436,7.2111), (+0.7486,7.2249), (+0.7512,7.2394), (+0.7575,7.2506), (+0.7716,7.2533), (+0.7855,7.2526), (+0.7993,7.2526), (+0.8131,7.2523), (+0.8270,7.2480), (+0.8408,7.2450), (+0.8547,7.2463), (+0.8685,7.2434), (+0.8824,7.2391), (+0.8962,7.2388), (+0.9100,7.2394), (+0.9245,7.2368), (+0.9357,7.2256), (+0.9384,7.2111), (+0.9377,7.1972), (+0.9377,7.1834)
  stroke[ 18] ( 39 pts): (+0.6467,7.1626), (+0.6614,7.1765), (+0.6731,7.1903), (+0.6794,7.2042), (+0.6846,7.2180), (+0.6883,7.2318), (+0.6889,7.2457), (+0.6932,7.2595), (+0.6962,7.2734), (+0.6955,7.2872), (+0.6955,7.3010), (+0.6955,7.3149), (+0.6955,7.3287), (+0.6952,7.3426), (+0.6915,7.3564), (+0.6863,7.3702), (+0.6800,7.3841), (+0.6672,7.3983), (+0.6579,7.4055), (+0.6672,7.3983), (+0.6800,7.3841), (+0.6863,7.3702), (+0.6915,7.3564), (+0.6952,7.3426), (+0.6955,7.3287), (+0.6955,7.3149), (+0.6955,7.3010), (+0.6955,7.2872), (+0.6962,7.2734), (+0.6932,7.2595), (+0.6889,7.2457), (+0.6883,7.2318), (+0.6843,7.2167), (+0.6741,7.2081), (+0.6675,7.2173), (+0.6675,7.2187), (+0.6629,7.2042), (+0.6546,7.1903), (+0.6515,7.1765)
  stroke[ 19] ( 34 pts): (+0.9377,7.1190), (+0.9239,7.1167), (+0.9100,7.1211), (+0.8962,7.1257), (+0.8824,7.1290), (+0.8685,7.1326), (+0.8547,7.1356), (+0.8408,7.1349), (+0.8270,7.1349), (+0.8131,7.1349), (+0.7993,7.1349), (+0.7855,7.1349), (+0.7716,7.1349), (+0.7571,7.1346), (+0.7459,7.1415), (+0.7433,7.1557), (+0.7433,7.1696), (+0.7459,7.1837), (+0.7571,7.1900), (+0.7716,7.1926), (+0.7855,7.1969), (+0.7993,7.1972), (+0.8131,7.1969), (+0.8270,7.1926), (+0.8408,7.1897), (+0.8547,7.1903), (+0.8685,7.1900), (+0.8824,7.1857), (+0.8962,7.1824), (+0.9100,7.1794), (+0.9245,7.1738), (+0.9357,7.1633), (+0.9384,7.1488), (+0.9382,7.1349)
  stroke[ 20] ( 12 pts): (+0.8754,7.1081), (+0.8616,7.1063), (+0.8478,7.1076), (+0.8339,7.1119), (+0.8201,7.1148), (+0.8049,7.1142), (+0.7963,7.1142), (+0.8049,7.1142), (+0.8201,7.1148), (+0.8339,7.1119), (+0.8478,7.1076), (+0.8616,7.1068)
  stroke[ 21] ( 17 pts): (+0.6677,7.0934), (+0.6693,7.1073), (+0.6764,7.1211), (+0.6879,7.1356), (+0.7024,7.1465), (+0.7166,7.1560), (+0.7235,7.1696), (+0.7232,7.1834), (+0.7232,7.1979), (+0.7232,7.1979), (+0.7232,7.1834), (+0.7235,7.1696), (+0.7166,7.1560), (+0.7024,7.1465), (+0.6879,7.1356), (+0.6764,7.1211), (+0.6693,7.1073)
  stroke[ 22] (  8 pts): (+0.9446,7.0802), (+0.9308,7.0885), (+0.9170,7.0954), (+0.9018,7.1000), (+0.8932,7.1003), (+0.9018,7.1000), (+0.9170,7.0954), (+0.9308,7.0890)
  stroke[ 23] (  8 pts): (+0.7095,7.0450), (+0.7093,7.0588), (+0.7136,7.0727), (+0.7248,7.0878), (+0.7331,7.0964), (+0.7248,7.0878), (+0.7136,7.0727), (+0.7093,7.0588)
  stroke[ 24] ( 12 pts): (+0.6810,6.9135), (+0.6826,6.9273), (+0.6863,6.9412), (+0.6886,6.9550), (+0.6909,6.9689), (+0.6952,6.9840), (+0.6955,6.9926), (+0.6952,6.9840), (+0.6909,6.9689), (+0.6886,6.9550), (+0.6863,6.9412), (+0.6826,6.9273)
  stroke[ 25] ( 33 pts): (+0.6118,6.8512), (+0.6134,6.8651), (+0.6171,6.8789), (+0.6204,6.8927), (+0.6240,6.9066), (+0.6263,6.9204), (+0.6286,6.9343), (+0.6322,6.9481), (+0.6355,6.9619), (+0.6398,6.9758), (+0.6405,6.9896), (+0.6448,7.0035), (+0.6480,7.0173), (+0.6517,7.0311), (+0.6550,7.0450), (+0.6586,7.0588), (+0.6616,7.0733), (+0.6616,7.0733), (+0.6586,7.0588), (+0.6550,7.0450), (+0.6517,7.0311), (+0.6480,7.0173), (+0.6448,7.0035), (+0.6405,6.9896), (+0.6398,6.9758), (+0.6355,6.9619), (+0.6322,6.9481), (+0.6286,6.9343), (+0.6263,6.9204), (+0.6240,6.9066), (+0.6204,6.8927), (+0.6171,6.8789), (+0.6134,6.8651)
  stroke[ 26] ( 17 pts): (+0.6533,6.7820), (+0.6550,6.7958), (+0.6586,6.8097), (+0.6609,6.8235), (+0.6632,6.8374), (+0.6675,6.8512), (+0.6681,6.8651), (+0.6724,6.8789), (+0.6754,6.8934), (+0.6754,6.8934), (+0.6724,6.8789), (+0.6681,6.8651), (+0.6675,6.8512), (+0.6632,6.8374), (+0.6609,6.8235), (+0.6586,6.8097), (+0.6550,6.7958)
  stroke[ 27] ( 17 pts): (+0.5841,6.7197), (+0.5858,6.7336), (+0.5894,6.7474), (+0.5924,6.7612), (+0.5920,6.7751), (+0.5963,6.7889), (+0.5996,6.8028), (+0.6032,6.8166), (+0.6062,6.8311), (+0.6062,6.8311), (+0.6032,6.8166), (+0.5996,6.8028), (+0.5963,6.7889), (+0.5920,6.7751), (+0.5924,6.7612), (+0.5894,6.7474), (+0.5858,6.7336)
  stroke[ 28] ( 50 pts): (+0.9585,6.6586), (+0.9446,6.6658), (+0.9308,6.6713), (+0.9170,6.6752), (+0.9031,6.6812), (+0.8893,6.6851), (+0.8754,6.6897), (+0.8616,6.6920), (+0.8478,6.6943), (+0.8339,6.6986), (+0.8201,6.6990), (+0.8062,6.6990), (+0.7924,6.6990), (+0.7785,6.6990), (+0.7647,6.6990), (+0.7509,6.6990), (+0.7370,6.6990), (+0.7232,6.6990), (+0.7093,6.6990), (+0.6955,6.6990), (+0.6817,6.6986), (+0.6678,6.7056), (+0.6536,6.7197), (+0.6467,6.7336), (+0.6471,6.7487), (+0.6471,6.7573), (+0.6471,6.7487), (+0.6467,6.7336), (+0.6536,6.7197), (+0.6678,6.7056), (+0.6817,6.6986), (+0.6955,6.6990), (+0.7093,6.6990), (+0.7232,6.6990), (+0.7370,6.6990), (+0.7509,6.6990), (+0.7647,6.6990), (+0.7785,6.6990), (+0.7924,6.6990), (+0.8062,6.6990), (+0.8201,6.6990), (+0.8339,6.6986), (+0.8478,6.6943), (+0.8616,6.6920), (+0.8754,6.6897), (+0.8893,6.6851), (+0.9031,6.6812), (+0.9170,6.6752), (+0.9308,6.6713), (+0.9446,6.6663)
  stroke[ 29] ( 12 pts): (+0.5502,6.4851), (+0.5640,6.4933), (+0.5779,6.4996), (+0.5917,6.5065), (+0.6055,6.5134), (+0.6207,6.5220), (+0.6293,6.5276), (+0.6207,6.5220), (+0.6055,6.5134), (+0.5917,6.5065), (+0.5779,6.4996), (+0.5640,6.4933)
  stroke[ 30] ( 17 pts): (+0.9446,6.4498), (+0.9308,6.4637), (+0.9170,6.4782), (+0.9031,6.4890), (+0.8893,6.4993), (+0.8754,6.5098), (+0.8616,6.5190), (+0.8478,6.5289), (+0.8333,6.5378), (+0.8333,6.5378), (+0.8478,6.5289), (+0.8616,6.5190), (+0.8754,6.5098), (+0.8893,6.4993), (+0.9031,6.4890), (+0.9170,6.4782), (+0.9308,6.4642)
  stroke[ 31] ( 22 pts): (+0.6125,6.4365), (+0.6263,6.4454), (+0.6401,6.4544), (+0.6540,6.4623), (+0.6678,6.4693), (+0.6817,6.4762), (+0.6955,6.4831), (+0.7093,6.4897), (+0.7232,6.4923), (+0.7370,6.4960), (+0.7522,6.4989), (+0.7608,6.4983), (+0.7522,6.4989), (+0.7370,6.4960), (+0.7232,6.4923), (+0.7093,6.4897), (+0.6955,6.4831), (+0.6817,6.4762), (+0.6678,6.4693), (+0.6540,6.4623), (+0.6401,6.4544), (+0.6263,6.4459)
  stroke[ 32] ( 22 pts): (+0.5848,6.0766), (+0.5986,6.0855), (+0.6125,6.0939), (+0.6263,6.1038), (+0.6401,6.1127), (+0.6540,6.1190), (+0.6678,6.1259), (+0.6817,6.1328), (+0.6955,6.1404), (+0.7093,6.1453), (+0.7245,6.1499), (+0.7331,6.1536), (+0.7245,6.1499), (+0.7093,6.1453), (+0.6955,6.1404), (+0.6817,6.1328), (+0.6678,6.1259), (+0.6540,6.1190), (+0.6401,6.1127), (+0.6263,6.1038), (+0.6125,6.0939), (+0.5986,6.0855)
  stroke[ 33] ( 21 pts): (+0.8824,6.0084), (+0.8685,6.0148), (+0.8547,6.0231), (+0.8408,6.0313), (+0.8270,6.0369), (+0.8131,6.0428), (+0.7993,6.0504), (+0.7855,6.0554), (+0.7716,6.0593), (+0.7578,6.0652), (+0.7433,6.0689), (+0.7433,6.0689), (+0.7578,6.0652), (+0.7716,6.0593), (+0.7855,6.0554), (+0.7993,6.0504), (+0.8131,6.0428), (+0.8270,6.0369), (+0.8408,6.0313), (+0.8547,6.0231), (+0.8685,6.0158)
  stroke[ 34] ( 14 pts): (+0.4948,5.9946), (+0.5087,6.0010), (+0.5225,6.0092), (+0.5363,6.0185), (+0.5502,6.0264), (+0.5640,6.0333), (+0.5792,6.0409), (+0.5877,6.0451), (+0.5792,6.0409), (+0.5640,6.0333), (+0.5502,6.0264), (+0.5363,6.0185), (+0.5225,6.0092), (+0.5087,6.0020)
  stroke[ 35] (  5 pts): (+0.7110,5.9792), (+0.6935,5.9792), (+0.6810,5.9792), (+0.6810,5.9792), (+0.6935,5.9792)
  stroke[ 36] ( 25 pts): (+0.8833,5.8547), (+0.8759,5.8685), (+0.8662,5.8824), (+0.8553,5.8962), (+0.8408,5.9100), (+0.8270,5.9245), (+0.8131,5.9361), (+0.7993,5.9433), (+0.7855,5.9502), (+0.7716,5.9572), (+0.7578,5.9631), (+0.7439,5.9684), (+0.7294,5.9720), (+0.7294,5.9720), (+0.7439,5.9684), (+0.7578,5.9631), (+0.7716,5.9572), (+0.7855,5.9502), (+0.7993,5.9433), (+0.8131,5.9361), (+0.8270,5.9245), (+0.8408,5.9100), (+0.8553,5.8962), (+0.8662,5.8824), (+0.8764,5.8685)
  stroke[ 37] (101 pts): (+0.4398,5.5917), (+0.4390,5.6055), (+0.4418,5.6194), (+0.4464,5.6332), (+0.4503,5.6471), (+0.4563,5.6609), (+0.4602,5.6747), (+0.4652,5.6886), (+0.4727,5.7024), (+0.4790,5.7163), (+0.4879,5.7301), (+0.4968,5.7439), (+0.5030,5.7578), (+0.5110,5.7716), (+0.5195,5.7855), (+0.5294,5.7993), (+0.5386,5.8131), (+0.5492,5.8270), (+0.5594,5.8408), (+0.5703,5.8547), (+0.5848,5.8685), (+0.5986,5.8820), (+0.6125,5.8919), (+0.6263,5.8959), (+0.6401,5.8962), (+0.6540,5.8962), (+0.6678,5.8962), (+0.6817,5.8959), (+0.6955,5.8916), (+0.7093,5.8883), (+0.7232,5.8847), (+0.7370,5.8814), (+0.7509,5.8781), (+0.7647,5.8685), (+0.7785,5.8593), (+0.7921,5.8484), (+0.8019,5.8339), (+0.8062,5.8201), (+0.8102,5.8062), (+0.8161,5.7924), (+0.8201,5.7785), (+0.8247,5.7647), (+0.8280,5.7509), (+0.8316,5.7370), (+0.8339,5.7232), (+0.8362,5.7093), (+0.8405,5.6955), (+0.8412,5.6817), (+0.8454,5.6678), (+0.8484,5.6540), (+0.8478,5.6395), (+0.8478,5.6395), (+0.8484,5.6540), (+0.8454,5.6678), (+0.8412,5.6817), (+0.8405,5.6955), (+0.8362,5.7093), (+0.8339,5.7232), (+0.8316,5.7370), (+0.8280,5.7509), (+0.8247,5.7647), (+0.8201,5.7785), (+0.8161,5.7924), (+0.8102,5.8062), (+0.8062,5.8201), (+0.8019,5.8339), (+0.7921,5.8484), (+0.7785,5.8593), (+0.7647,5.8685), (+0.7509,5.8781), (+0.7370,5.8814), (+0.7232,5.8847), (+0.7093,5.8883), (+0.6955,5.8916), (+0.6817,5.8959), (+0.6678,5.8962), (+0.6540,5.8962), (+0.6401,5.8962), (+0.6263,5.8959), (+0.6125,5.8919), (+0.5986,5.8820), (+0.5848,5.8685), (+0.5703,5.8547), (+0.5594,5.8408), (+0.5492,5.8270), (+0.5386,5.8131), (+0.5294,5.7993), (+0.5195,5.7855), (+0.5110,5.7716), (+0.5030,5.7578), (+0.4968,5.7439), (+0.4879,5.7301), (+0.4790,5.7163), (+0.4727,5.7024), (+0.4652,5.6886), (+0.4602,5.6747), (+0.4563,5.6609), (+0.4503,5.6471), (+0.4464,5.6332), (+0.4418,5.6194), (+0.4394,5.6055)
  stroke[ 38] (  7 pts): (+0.4325,5.5294), (+0.4325,5.5433), (+0.4325,5.5571), (+0.4325,5.5716), (+0.4325,5.5716), (+0.4325,5.5571), (+0.4325,5.5433)
  stroke[ 39] (  8 pts): (+0.5017,5.5087), (+0.5116,5.5225), (+0.5215,5.5363), (+0.5330,5.5515), (+0.5380,5.5601), (+0.5330,5.5515), (+0.5215,5.5363), (+0.5116,5.5225)
  stroke[ 40] (  7 pts): (+0.7998,5.4671), (+0.7973,5.4810), (+0.7924,5.4948), (+0.7871,5.5093), (+0.7871,5.5093), (+0.7924,5.4948), (+0.7973,5.4810)
  stroke[ 41] ( 67 pts): (+0.7439,5.3510), (+0.7578,5.3574), (+0.7716,5.3650), (+0.7855,5.3765), (+0.8000,5.3910), (+0.8108,5.4048), (+0.8207,5.4200), (+0.8276,5.4286), (+0.8207,5.4200), (+0.8108,5.4048), (+0.8000,5.3910), (+0.7855,5.3765), (+0.7716,5.3650), (+0.7578,5.3577), (+0.7439,5.3511), (+0.7301,5.3488), (+0.7163,5.3495), (+0.7024,5.3495), (+0.6886,5.3498), (+0.6747,5.3541), (+0.6609,5.3571), (+0.6471,5.3567), (+0.6332,5.3610), (+0.6194,5.3633), (+0.6055,5.3656), (+0.5917,5.3699), (+0.5779,5.3706), (+0.5640,5.3749), (+0.5502,5.3782), (+0.5363,5.3818), (+0.5225,5.3851), (+0.5087,5.3884), (+0.4948,5.3983), (+0.4813,5.4118), (+0.4711,5.4256), (+0.4625,5.4394), (+0.4556,5.4533), (+0.4503,5.4671), (+0.4464,5.4810), (+0.4418,5.4948), (+0.4388,5.5093), (+0.4388,5.5093), (+0.4418,5.4948), (+0.4464,5.4810), (+0.4503,5.4671), (+0.4556,5.4533), (+0.4625,5.4394), (+0.4711,5.4256), (+0.4813,5.4118), (+0.4948,5.3983), (+0.5087,5.3884), (+0.5225,5.3851), (+0.5363,5.3818), (+0.5502,5.3782), (+0.5640,5.3749), (+0.5779,5.3706), (+0.5917,5.3699), (+0.6055,5.3656), (+0.6194,5.3633), (+0.6332,5.3610), (+0.6471,5.3567), (+0.6609,5.3571), (+0.6747,5.3541), (+0.6886,5.3498), (+0.7024,5.3495), (+0.7163,5.3495), (+0.7301,5.3495)
