============================================================
  ANATOMY STUDY — FULL EXTRACTED DATA
  699 contour pts, 81 strokes, 80 Y-levels
============================================================

── CONTOUR (699 points) ──
  idx         dx         dy
  y=  7.2  [+0.6163..+0.9592]  [-0.9592..-0.6163]
  y=  7.3  [+0.6245..+0.9510]  [-0.9592..-0.6327]
  y=  7.4  [+0.6163..+0.9755]  [-0.9755..-0.6163]
  y=  7.5  [+0.6327..+0.9837]  [-0.9837..-0.6327]
  y=  7.6  [+0.6163..+1.0408]  [-1.0408..-0.6163]
  y=  7.7  [+0.6163..+1.1143]  [-1.1143..-0.6163]
  y=  7.8  [+0.6980..+1.1959]  [-1.1959..-0.6980]
  y=  7.9  [+0.7224..+1.2204]  [-1.2204..-0.7224]
  y=  8.0  [+0.8694..+1.0980]  [-1.0980..-0.8694]

── STROKES (81 curves) ──
  stroke[  0] ( 38 pts): (+0.8531,7.4391), (+0.8694,7.4437), (+0.8857,7.4468), (+0.9028,7.4550), (+0.9028,7.4550), (+0.8857,7.4468), (+0.8694,7.4437), (+0.8531,7.4387), (+0.8367,7.4387), (+0.8204,7.4437), (+0.8041,7.4476), (+0.7878,7.4523), (+0.7714,7.4608), (+0.7551,7.4776), (+0.7384,7.4939), (+0.7298,7.5102), (+0.7252,7.5265), (+0.7217,7.5429), (+0.7236,7.5592), (+0.7256,7.5767), (+0.7158,7.5817), (+0.6980,7.5681), (+0.6809,7.5502), (+0.6809,7.5502), (+0.6980,7.5681), (+0.7158,7.5817), (+0.7256,7.5767), (+0.7236,7.5592), (+0.7217,7.5429), (+0.7252,7.5265), (+0.7298,7.5102), (+0.7384,7.4939), (+0.7551,7.4776), (+0.7714,7.4608), (+0.7878,7.4523), (+0.8041,7.4476), (+0.8204,7.4437), (+0.8367,7.4391)
  stroke[  1] ( 13 pts): (+0.9277,6.8571), (+0.9236,6.8735), (+0.9168,6.8898), (+0.9086,6.9061), (+0.9005,6.9224), (+0.8923,6.9388), (+0.8838,6.9559), (+0.8838,6.9559), (+0.8923,6.9388), (+0.9005,6.9224), (+0.9086,6.9061), (+0.9168,6.8898), (+0.9242,6.8735)
  stroke[  2] (159 pts): (+0.7224,6.4000), (+0.7224,6.4163), (+0.7224,6.4327), (+0.7228,6.4490), (+0.7279,6.4653), (+0.7314,6.4816), (+0.7306,6.4980), (+0.7306,6.5143), (+0.7298,6.5306), (+0.7333,6.5469), (+0.7384,6.5633), (+0.7388,6.5796), (+0.7388,6.5959), (+0.7388,6.6122), (+0.7392,6.6286), (+0.7442,6.6449), (+0.7477,6.6612), (+0.7469,6.6776), (+0.7469,6.6939), (+0.7469,6.7102), (+0.7469,6.7265), (+0.7469,6.7429), (+0.7473,6.7592), (+0.7524,6.7755), (+0.7559,6.7918), (+0.7551,6.8082), (+0.7551,6.8245), (+0.7551,6.8408), (+0.7551,6.8571), (+0.7551,6.8735), (+0.7551,6.8898), (+0.7551,6.9061), (+0.7543,6.9224), (+0.7578,6.9388), (+0.7629,6.9551), (+0.7633,6.9714), (+0.7633,6.9878), (+0.7633,7.0041), (+0.7633,7.0204), (+0.7633,7.0367), (+0.7633,7.0531), (+0.7633,7.0694), (+0.7633,7.0857), (+0.7633,7.1020), (+0.7633,7.1184), (+0.7633,7.1347), (+0.7629,7.1518), (+0.7710,7.1650), (+0.7878,7.1681), (+0.8041,7.1673), (+0.8204,7.1673), (+0.8367,7.1673), (+0.8531,7.1666), (+0.8694,7.1701), (+0.8857,7.1751), (+0.9028,7.1755), (+0.9028,7.1755), (+0.8857,7.1751), (+0.8694,7.1701), (+0.8531,7.1666), (+0.8367,7.1673), (+0.8204,7.1673), (+0.8041,7.1673), (+0.7878,7.1666), (+0.7710,7.1697), (+0.7629,7.1829), (+0.7633,7.2000), (+0.7633,7.2163), (+0.7629,7.2342), (+0.7710,7.2439), (+0.7878,7.2420), (+0.8041,7.2408), (+0.8204,7.2408), (+0.8367,7.2408), (+0.8531,7.2416), (+0.8694,7.2381), (+0.8873,7.2319), (+0.8974,7.2299), (+0.8873,7.2319), (+0.8694,7.2381), (+0.8531,7.2416), (+0.8367,7.2408), (+0.8204,7.2408), (+0.8041,7.2408), (+0.7878,7.2420), (+0.7714,7.2435), (+0.7551,7.2420), (+0.7388,7.2408), (+0.7224,7.2408), (+0.7061,7.2416), (+0.6882,7.2381), (+0.6781,7.2334), (+0.6882,7.2381), (+0.7061,7.2416), (+0.7224,7.2408), (+0.7388,7.2416), (+0.7555,7.2385), (+0.7637,7.2253), (+0.7633,7.2082), (+0.7640,7.1918), (+0.7609,7.1751), (+0.7477,7.1670), (+0.7306,7.1666), (+0.7143,7.1701), (+0.6980,7.1743), (+0.6801,7.1782), (+0.6700,7.1829), (+0.6801,7.1782), (+0.6980,7.1743), (+0.7143,7.1701), (+0.7306,7.1666), (+0.7477,7.1677), (+0.7609,7.1596), (+0.7640,7.1429), (+0.7633,7.1265), (+0.7633,7.1102), (+0.7633,7.0939), (+0.7633,7.0776), (+0.7633,7.0612), (+0.7633,7.0449), (+0.7633,7.0286), (+0.7633,7.0122), (+0.7633,6.9959), (+0.7633,6.9796), (+0.7640,6.9633), (+0.7605,6.9469), (+0.7555,6.9306), (+0.7551,6.9143), (+0.7551,6.8980), (+0.7551,6.8816), (+0.7551,6.8653), (+0.7551,6.8490), (+0.7551,6.8327), (+0.7551,6.8163), (+0.7551,6.8000), (+0.7547,6.7837), (+0.7497,6.7673), (+0.7462,6.7510), (+0.7469,6.7347), (+0.7469,6.7184), (+0.7469,6.7020), (+0.7469,6.6857), (+0.7469,6.6694), (+0.7466,6.6531), (+0.7415,6.6367), (+0.7380,6.6204), (+0.7388,6.6041), (+0.7388,6.5878), (+0.7396,6.5714), (+0.7361,6.5551), (+0.7310,6.5388), (+0.7306,6.5224), (+0.7306,6.5061), (+0.7306,6.4898), (+0.7302,6.4735), (+0.7252,6.4571), (+0.7217,6.4408), (+0.7224,6.4245), (+0.7224,6.4082)
  stroke[  3] ( 36 pts): (+0.6173,6.2612), (+0.6152,6.2776), (+0.6167,6.2939), (+0.6218,6.3102), (+0.6253,6.3265), (+0.6245,6.3429), (+0.6245,6.3592), (+0.6245,6.3755), (+0.6245,6.3918), (+0.6245,6.4082), (+0.6245,6.4245), (+0.6245,6.4408), (+0.6245,6.4571), (+0.6245,6.4735), (+0.6245,6.4898), (+0.6245,6.5061), (+0.6245,6.5224), (+0.6245,6.5403), (+0.6245,6.5504), (+0.6245,6.5403), (+0.6245,6.5224), (+0.6245,6.5061), (+0.6245,6.4898), (+0.6245,6.4735), (+0.6245,6.4571), (+0.6245,6.4408), (+0.6245,6.4245), (+0.6245,6.4082), (+0.6245,6.3918), (+0.6245,6.3755), (+0.6245,6.3592), (+0.6245,6.3429), (+0.6253,6.3265), (+0.6218,6.3102), (+0.6167,6.2939), (+0.6157,6.2776)
  stroke[  4] ( 32 pts): (+0.9339,6.2122), (+0.9359,6.2286), (+0.9401,6.2449), (+0.9429,6.2612), (+0.9456,6.2776), (+0.9506,6.2939), (+0.9502,6.3102), (+0.9537,6.3265), (+0.9588,6.3429), (+0.9592,6.3592), (+0.9584,6.3755), (+0.9619,6.3918), (+0.9670,6.4082), (+0.9673,6.4245), (+0.9673,6.4408), (+0.9673,6.4587), (+0.9673,6.4688), (+0.9673,6.4587), (+0.9673,6.4408), (+0.9673,6.4245), (+0.9670,6.4082), (+0.9619,6.3918), (+0.9584,6.3755), (+0.9592,6.3592), (+0.9588,6.3429), (+0.9537,6.3265), (+0.9502,6.3102), (+0.9506,6.2939), (+0.9456,6.2776), (+0.9429,6.2612), (+0.9401,6.2449), (+0.9359,6.2286)
  stroke[  5] ( 19 pts): (+0.4672,5.8694), (+0.4781,5.8857), (+0.4880,5.9020), (+0.4954,5.9184), (+0.5048,5.9347), (+0.5156,5.9510), (+0.5250,5.9673), (+0.5331,5.9837), (+0.5401,6.0000), (+0.5460,6.0171), (+0.5460,6.0171), (+0.5401,6.0000), (+0.5331,5.9837), (+0.5250,5.9673), (+0.5156,5.9510), (+0.5048,5.9347), (+0.4954,5.9184), (+0.4880,5.9020), (+0.4770,5.8857)
  stroke[  6] ( 20 pts): (+0.8608,5.8449), (+0.8618,5.8612), (+0.8585,5.8776), (+0.8542,5.8939), (+0.8503,5.9102), (+0.8461,5.9265), (+0.8422,5.9429), (+0.8367,5.9592), (+0.8321,5.9755), (+0.8251,5.9934), (+0.8212,6.0035), (+0.8251,5.9934), (+0.8321,5.9755), (+0.8367,5.9592), (+0.8422,5.9429), (+0.8461,5.9265), (+0.8503,5.9102), (+0.8542,5.8939), (+0.8585,5.8776), (+0.8612,5.8612)
  stroke[  7] (  5 pts): (+0.7905,5.7829), (+0.7679,5.7901), (+0.7598,5.8045), (+0.7707,5.8130), (+0.7837,5.8052)
  stroke[  8] ( 21 pts): (+0.5020,5.7603), (+0.4857,5.7586), (+0.4686,5.7707), (+0.4554,5.7878), (+0.4519,5.8041), (+0.4608,5.8200), (+0.4776,5.8317), (+0.4939,5.8356), (+0.5102,5.8395), (+0.5265,5.8445), (+0.5429,5.8449), (+0.5592,5.8449), (+0.5755,5.8449), (+0.5926,5.8453), (+0.6062,5.8371), (+0.6012,5.8200), (+0.5837,5.8119), (+0.5673,5.8126), (+0.5510,5.8049), (+0.5347,5.7932), (+0.5184,5.7796)
  stroke[  9] ( 47 pts): (+0.7878,5.6871), (+0.7714,5.6834), (+0.7551,5.6871), (+0.7388,5.6906), (+0.7224,5.6898), (+0.7061,5.6890), (+0.6898,5.6925), (+0.6735,5.6976), (+0.6571,5.6983), (+0.6408,5.7034), (+0.6245,5.7073), (+0.6082,5.7108), (+0.5918,5.7178), (+0.5755,5.7224), (+0.5592,5.7271), (+0.5429,5.7341), (+0.5265,5.7380), (+0.5090,5.7466), (+0.5040,5.7633), (+0.5176,5.7804), (+0.5347,5.7932), (+0.5510,5.8049), (+0.5673,5.8134), (+0.5837,5.8099), (+0.5864,5.7967), (+0.5763,5.7780), (+0.5712,5.7679), (+0.5763,5.7780), (+0.5852,5.7959), (+0.5938,5.8122), (+0.6074,5.8290), (+0.6245,5.8371), (+0.6408,5.8363), (+0.6571,5.8313), (+0.6735,5.8278), (+0.6898,5.8282), (+0.7061,5.8231), (+0.7224,5.8200), (+0.7388,5.8130), (+0.7551,5.8014), (+0.7714,5.7889), (+0.7881,5.7769), (+0.7971,5.7640), (+0.7932,5.7469), (+0.7881,5.7306), (+0.7866,5.7143), (+0.7887,5.6980)
  stroke[ 10] ( 10 pts): (+0.8295,5.6892), (+0.8111,5.6805), (+0.7955,5.6840), (+0.7874,5.6972), (+0.7878,5.7143), (+0.7874,5.7314), (+0.7963,5.7450), (+0.8095,5.7399), (+0.8212,5.7224), (+0.8280,5.7061)
  stroke[ 11] (  8 pts): (+0.1592,5.5918), (+0.1429,5.5918), (+0.1265,5.5918), (+0.1086,5.5918), (+0.0985,5.5918), (+0.1086,5.5918), (+0.1265,5.5918), (+0.1429,5.5918)
  stroke[ 12] ( 17 pts): (+0.5289,5.5918), (+0.5335,5.6082), (+0.5366,5.6245), (+0.5444,5.6408), (+0.5526,5.6571), (+0.5611,5.6742), (+0.5611,5.6742), (+0.5526,5.6571), (+0.5444,5.6408), (+0.5366,5.6245), (+0.5343,5.6074), (+0.5269,5.5942), (+0.5102,5.5911), (+0.4923,5.5918), (+0.4822,5.5918), (+0.4923,5.5918), (+0.5090,5.5918)
  stroke[ 13] (  8 pts): (+0.6735,5.5918), (+0.6571,5.5918), (+0.6408,5.5918), (+0.6229,5.5918), (+0.6128,5.5918), (+0.6229,5.5918), (+0.6408,5.5918), (+0.6571,5.5918)
  stroke[ 14] (  8 pts): (+1.0571,5.5918), (+1.0408,5.5918), (+1.0245,5.5918), (+1.0066,5.5918), (+0.9965,5.5918), (+1.0066,5.5918), (+1.0245,5.5918), (+1.0408,5.5918)
  stroke[ 15] (  8 pts): (+1.1878,5.5918), (+1.1714,5.5918), (+1.1551,5.5918), (+1.1372,5.5918), (+1.1271,5.5918), (+1.1372,5.5918), (+1.1551,5.5918), (+1.1714,5.5918)
  stroke[ 16] (  9 pts): (+1.3184,5.5918), (+1.3020,5.5918), (+1.2857,5.5918), (+1.2694,5.5918), (+1.2523,5.5918), (+1.2523,5.5918), (+1.2694,5.5918), (+1.2857,5.5918), (+1.3020,5.5918)
  stroke[ 17] (  8 pts): (+1.4408,5.5918), (+1.4245,5.5918), (+1.4082,5.5918), (+1.3903,5.5918), (+1.3802,5.5918), (+1.3903,5.5918), (+1.4082,5.5918), (+1.4245,5.5918)
  stroke[ 18] (  8 pts): (+1.5714,5.5918), (+1.5551,5.5918), (+1.5388,5.5918), (+1.5209,5.5918), (+1.5108,5.5918), (+1.5209,5.5918), (+1.5388,5.5918), (+1.5551,5.5918)
  stroke[ 19] (  8 pts): (+1.7020,5.5918), (+1.6857,5.5918), (+1.6694,5.5918), (+1.6515,5.5918), (+1.6414,5.5918), (+1.6515,5.5918), (+1.6694,5.5918), (+1.6857,5.5918)
  stroke[ 20] (  8 pts): (+1.8327,5.5918), (+1.8163,5.5918), (+1.8000,5.5918), (+1.7821,5.5918), (+1.7720,5.5918), (+1.7821,5.5918), (+1.8000,5.5918), (+1.8163,5.5918)
  stroke[ 21] ( 97 pts): (+0.7714,5.4498), (+0.7551,5.4490), (+0.7388,5.4585), (+0.7224,5.4678), (+0.7061,5.4756), (+0.6898,5.4787), (+0.6735,5.4830), (+0.6571,5.4869), (+0.6408,5.4912), (+0.6245,5.4950), (+0.6082,5.4993), (+0.5918,5.5028), (+0.5755,5.5024), (+0.5592,5.5075), (+0.5429,5.5110), (+0.5265,5.5102), (+0.5102,5.5102), (+0.4939,5.5102), (+0.4768,5.5098), (+0.4643,5.5180), (+0.4577,5.5347), (+0.4542,5.5510), (+0.4503,5.5673), (+0.4453,5.5837), (+0.4449,5.6000), (+0.4449,5.6163), (+0.4449,5.6327), (+0.4441,5.6490), (+0.4476,5.6653), (+0.4531,5.6816), (+0.4589,5.6980), (+0.4678,5.7143), (+0.4752,5.7306), (+0.4861,5.7481), (+0.5020,5.7524), (+0.5184,5.7427), (+0.5347,5.7353), (+0.5510,5.7306), (+0.5673,5.7259), (+0.5837,5.7190), (+0.6000,5.7143), (+0.6163,5.7088), (+0.6327,5.7050), (+0.6490,5.7007), (+0.6653,5.6980), (+0.6816,5.6952), (+0.6980,5.6902), (+0.7143,5.6898), (+0.7306,5.6898), (+0.7469,5.6894), (+0.7633,5.6844), (+0.7796,5.6809), (+0.7959,5.6816), (+0.8122,5.6820), (+0.8293,5.6875), (+0.8426,5.6828), (+0.8457,5.6653), (+0.8449,5.6490), (+0.8449,5.6327), (+0.8449,5.6163), (+0.8449,5.6000), (+0.8457,5.5837), (+0.8422,5.5673), (+0.8367,5.5510), (+0.8309,5.5347), (+0.8227,5.5184), (+0.8119,5.5005), (+0.7955,5.4904), (+0.7874,5.5005), (+0.7878,5.5184), (+0.7878,5.5347), (+0.7878,5.5510), (+0.7885,5.5673), (+0.7850,5.5837), (+0.7800,5.6000), (+0.7804,5.6163), (+0.7769,5.6327), (+0.7718,5.6505), (+0.7714,5.6606), (+0.7718,5.6505), (+0.7769,5.6327), (+0.7811,5.6163), (+0.7773,5.5996), (+0.7640,5.5914), (+0.7454,5.5918), (+0.7353,5.5918), (+0.7454,5.5918), (+0.7633,5.5926), (+0.7800,5.5895), (+0.7881,5.5763), (+0.7878,5.5592), (+0.7878,5.5429), (+0.7878,5.5265), (+0.7878,5.5102), (+0.7878,5.4939), (+0.7872,5.4776), (+0.7815,5.4612)
  stroke[ 22] ( 10 pts): (+0.3802,5.4410), (+0.3627,5.4461), (+0.3539,5.4612), (+0.3574,5.4783), (+0.3707,5.4919), (+0.3878,5.5009), (+0.4052,5.5005), (+0.4095,5.4865), (+0.4012,5.4694), (+0.3864,5.4531)
  stroke[ 23] ( 35 pts): (+0.6816,5.4103), (+0.6653,5.4047), (+0.6490,5.4041), (+0.6327,5.4041), (+0.6163,5.4045), (+0.6000,5.4087), (+0.5837,5.4157), (+0.5673,5.4192), (+0.5510,5.4227), (+0.5347,5.4360), (+0.5184,5.4531), (+0.5020,5.4694), (+0.4845,5.4857), (+0.4795,5.5024), (+0.4931,5.5106), (+0.5102,5.5102), (+0.5265,5.5102), (+0.5429,5.5110), (+0.5592,5.5075), (+0.5755,5.5024), (+0.5918,5.5028), (+0.6082,5.4993), (+0.6245,5.4950), (+0.6408,5.4912), (+0.6571,5.4869), (+0.6735,5.4830), (+0.6898,5.4787), (+0.7061,5.4756), (+0.7224,5.4678), (+0.7403,5.4593), (+0.7504,5.4449), (+0.7403,5.4305), (+0.7224,5.4231), (+0.7061,5.4175), (+0.6898,5.4117)
  stroke[ 24] ( 30 pts): (+0.5755,5.3524), (+0.5592,5.3487), (+0.5429,5.3516), (+0.5265,5.3586), (+0.5102,5.3633), (+0.4939,5.3679), (+0.4776,5.3749), (+0.4612,5.3796), (+0.4449,5.3854), (+0.4286,5.3944), (+0.4122,5.4017), (+0.3959,5.4122), (+0.3796,5.4231), (+0.3761,5.4360), (+0.3878,5.4531), (+0.3994,5.4694), (+0.4087,5.4865), (+0.4208,5.5001), (+0.4367,5.5083), (+0.4531,5.5118), (+0.4690,5.5079), (+0.4803,5.4947), (+0.4931,5.4776), (+0.5102,5.4612), (+0.5265,5.4449), (+0.5436,5.4286), (+0.5561,5.4122), (+0.5619,5.3959), (+0.5685,5.3796), (+0.5773,5.3633)
  stroke[ 25] (211 pts): (+0.6082,5.1918), (+0.6082,5.2082), (+0.6089,5.2245), (+0.6054,5.2408), (+0.6004,5.2571), (+0.5996,5.2735), (+0.5946,5.2898), (+0.5907,5.3061), (+0.5860,5.3232), (+0.5907,5.3364), (+0.6082,5.3392), (+0.6245,5.3333), (+0.6408,5.3298), (+0.6571,5.3314), (+0.6735,5.3279), (+0.6898,5.3228), (+0.7061,5.3224), (+0.7224,5.3232), (+0.7399,5.3201), (+0.7454,5.3069), (+0.7361,5.2898), (+0.7248,5.2727), (+0.7248,5.2727), (+0.7361,5.2898), (+0.7446,5.3061), (+0.7555,5.3228), (+0.7714,5.3310), (+0.7878,5.3310), (+0.8041,5.3353), (+0.8212,5.3419), (+0.8212,5.3419), (+0.8041,5.3353), (+0.7870,5.3306), (+0.7741,5.3384), (+0.7765,5.3551), (+0.7866,5.3722), (+0.7866,5.3722), (+0.7780,5.3551), (+0.7695,5.3380), (+0.7559,5.3248), (+0.7388,5.3217), (+0.7224,5.3224), (+0.7061,5.3224), (+0.6898,5.3228), (+0.6735,5.3279), (+0.6571,5.3314), (+0.6408,5.3298), (+0.6245,5.3333), (+0.6082,5.3376), (+0.5911,5.3411), (+0.5786,5.3543), (+0.5728,5.3714), (+0.5650,5.3878), (+0.5592,5.4049), (+0.5670,5.4177), (+0.5837,5.4165), (+0.6000,5.4087), (+0.6163,5.4045), (+0.6327,5.4041), (+0.6490,5.4041), (+0.6653,5.4045), (+0.6816,5.4087), (+0.6980,5.4157), (+0.7143,5.4204), (+0.7306,5.4255), (+0.7469,5.4375), (+0.7633,5.4461), (+0.7796,5.4430), (+0.7959,5.4348), (+0.8122,5.4212), (+0.8290,5.4025), (+0.8375,5.3924), (+0.8290,5.4025), (+0.8122,5.4212), (+0.7959,5.4340), (+0.7788,5.4453), (+0.7784,5.4612), (+0.7905,5.4776), (+0.8041,5.4939), (+0.8185,5.5102), (+0.8270,5.5265), (+0.8340,5.5429), (+0.8402,5.5592), (+0.8441,5.5763), (+0.8534,5.5887), (+0.8534,5.5949), (+0.8445,5.6074), (+0.8449,5.6245), (+0.8449,5.6408), (+0.8449,5.6571), (+0.8445,5.6735), (+0.8534,5.6898), (+0.8538,5.6921), (+0.8363,5.6914), (+0.8286,5.7053), (+0.8212,5.7224), (+0.8087,5.7388), (+0.7998,5.7551), (+0.7924,5.7714), (+0.7878,5.7885), (+0.7955,5.8014), (+0.8122,5.7990), (+0.8286,5.7893), (+0.8449,5.7819), (+0.8628,5.7695), (+0.8729,5.7598), (+0.8628,5.7695), (+0.8449,5.7819), (+0.8286,5.7893), (+0.8122,5.7975), (+0.7951,5.8060), (+0.7827,5.8196), (+0.7761,5.8367), (+0.7714,5.8531), (+0.7656,5.8694), (+0.7563,5.8865), (+0.7563,5.8865), (+0.7656,5.8694), (+0.7714,5.8531), (+0.7776,5.8367), (+0.7780,5.8192), (+0.7640,5.8146), (+0.7469,5.8200), (+0.7306,5.8204), (+0.7143,5.8208), (+0.6980,5.8259), (+0.6816,5.8293), (+0.6653,5.8290), (+0.6482,5.8336), (+0.6342,5.8453), (+0.6342,5.8612), (+0.6490,5.8783), (+0.6490,5.8783), (+0.6358,5.8612), (+0.6295,5.8445), (+0.6171,5.8367), (+0.6000,5.8422), (+0.5837,5.8457), (+0.5673,5.8449), (+0.5510,5.8449), (+0.5347,5.8457), (+0.5184,5.8422), (+0.5020,5.8379), (+0.4857,5.8348), (+0.4686,5.8266), (+0.4554,5.8130), (+0.4519,5.7959), (+0.4608,5.7796), (+0.4787,5.7633), (+0.4842,5.7469), (+0.4760,5.7306), (+0.4678,5.7143), (+0.4589,5.6980), (+0.4531,5.6816), (+0.4476,5.6653), (+0.4441,5.6490), (+0.4449,5.6327), (+0.4449,5.6163), (+0.4449,5.6000), (+0.4453,5.5837), (+0.4503,5.5673), (+0.4542,5.5510), (+0.4593,5.5347), (+0.4597,5.5180), (+0.4457,5.5094), (+0.4286,5.5048), (+0.4122,5.5013), (+0.3959,5.5017), (+0.3796,5.4970), (+0.3629,5.4853), (+0.3539,5.4694), (+0.3582,5.4531), (+0.3691,5.4367), (+0.3691,5.4204), (+0.3578,5.4041), (+0.3497,5.3878), (+0.3434,5.3714), (+0.3388,5.3551), (+0.3333,5.3388), (+0.3294,5.3224), (+0.3252,5.3046), (+0.3209,5.2945), (+0.3252,5.3046), (+0.3294,5.3224), (+0.3333,5.3388), (+0.3388,5.3551), (+0.3434,5.3714), (+0.3497,5.3878), (+0.3570,5.4049), (+0.3707,5.4189), (+0.3878,5.4181), (+0.4041,5.4068), (+0.4204,5.3975), (+0.4367,5.3893), (+0.4531,5.3823), (+0.4694,5.3761), (+0.4857,5.3714), (+0.5020,5.3668), (+0.5184,5.3598), (+0.5347,5.3551), (+0.5510,5.3497), (+0.5681,5.3466), (+0.5806,5.3392), (+0.5872,5.3224), (+0.5907,5.3061), (+0.5946,5.2898), (+0.5996,5.2735), (+0.6004,5.2571), (+0.6054,5.2408), (+0.6089,5.2245), (+0.6087,5.2082)
